"","SampleID","FacilityID","Facility.Type","UtmX83","UtmY83","Latitude83","Longitude83","QuarterQuarter","Section","Township","Range","Meridian","County","PermitNumber","ReceiptNumber","WellDepth","Sample.Date","Matrix","Sample.Reason","ResultID","MethodCode","ParamDescription","ResultValue","Qualifier","Units","FractionType","DetectionLimit"
"107",474213,704203,"Domestic Well",271902,4372746,39.47,-107.65,"SWNE",3,"7 S","92 W","6","GARFIELD                           ",79730,"",110,2006-01-05,"WATER","",71737927,"UnSpecified-Older data may not contain method info","o-XYLENE",1.3,"","ug/L","",0.2
"108",474292,704221,"Domestic Well",273755,4372314,39.47,-107.63,"SWNE",2,"7 S","92 W","6","GARFIELD                           ",259960,"",300,2004-12-28,"WATER","",71771722,"UnSpecified-Older data may not contain method info","TOLUENE",270,"","ug/L","",2
"109",474294,704221,"Domestic Well",273755,4372314,39.47,-107.63,"SWNE",2,"7 S","92 W","6","GARFIELD                           ",259960,"",300,2005-01-06,"WATER","",71379375,"UnSpecified-Older data may not contain method info","TOLUENE",240,"","ug/L","",2
"110",474295,704221,"Domestic Well",273755,4372314,39.47,-107.63,"SWNE",2,"7 S","92 W","6","GARFIELD                           ",259960,"",300,2005-01-06,"WATER","",71570480,"UnSpecified-Older data may not contain method info","TOLUENE",190,"","ug/L","",5
"111",474296,704221,"Domestic Well",273755,4372314,39.47,-107.63,"SWNE",2,"7 S","92 W","6","GARFIELD                           ",259960,"",300,2005-01-06,"WATER","",71570510,"UnSpecified-Older data may not contain method info","TOLUENE",240,"","ug/L","",0.5
"112",474297,704221,"Domestic Well",273755,4372314,39.47,-107.63,"SWNE",2,"7 S","92 W","6","GARFIELD                           ",259960,"",300,2005-01-19,"WATER","",71570516,"UnSpecified-Older data may not contain method info","TOLUENE",260,"","ug/L","",2
"113",474302,704221,"Domestic Well",273755,4372314,39.47,-107.63,"SWNE",2,"7 S","92 W","6","GARFIELD                           ",259960,"",300,2005-04-14,"WATER","",71694769,"UnSpecified-Older data may not contain method info","TOLUENE",4.9,"","ug/L","",2
"114",474304,704221,"Domestic Well",273755,4372314,39.47,-107.63,"SWNE",2,"7 S","92 W","6","GARFIELD                           ",259960,"",300,2005-04-28,"WATER","",71771913,"UnSpecified-Older data may not contain method info","TOLUENE",15,"","ug/L","",2
"115",474308,704221,"Domestic Well",273755,4372314,39.47,-107.63,"SWNE",2,"7 S","92 W","6","GARFIELD                           ",259960,"",300,2005-06-07,"WATER","",71570595,"UnSpecified-Older data may not contain method info","TOLUENE",3.2,"","ug/L","",2
"116",474312,704221,"Domestic Well",273755,4372314,39.47,-107.63,"SWNE",2,"7 S","92 W","6","GARFIELD                           ",259960,"",300,2005-08-04,"WATER","",71677783,"UnSpecified-Older data may not contain method info","TOLUENE",11,"","ug/L","",2
"117",474314,704221,"Domestic Well",273755,4372314,39.47,-107.63,"SWNE",2,"7 S","92 W","6","GARFIELD                           ",259960,"",300,2005-09-08,"WATER","",71772093,"UnSpecified-Older data may not contain method info","TOLUENE",17,"","ug/L","",2
"118",474316,704221,"Domestic Well",273755,4372314,39.47,-107.63,"SWNE",2,"7 S","92 W","6","GARFIELD                           ",259960,"",300,2005-10-06,"WATER","",71379447,"UnSpecified-Older data may not contain method info","TOLUENE",7.3,"","ug/L","",2
"119",474318,704221,"Domestic Well",273755,4372314,39.47,-107.63,"SWNE",2,"7 S","92 W","6","GARFIELD                           ",259960,"",300,2005-11-03,"WATER","",71379490,"UnSpecified-Older data may not contain method info","TOLUENE",3.8,"","ug/L","",2
"120",474320,704221,"Domestic Well",273755,4372314,39.47,-107.63,"SWNE",2,"7 S","92 W","6","GARFIELD                           ",259960,"",300,2005-12-13,"WATER","",71570702,"UnSpecified-Older data may not contain method info","TOLUENE",6.3,"","ug/L","",2
"121",474324,704221,"Domestic Well",273755,4372314,39.47,-107.63,"SWNE",2,"7 S","92 W","6","GARFIELD                           ",259960,"",300,2006-02-08,"WATER","",71678057,"UnSpecified-Older data may not contain method info","TOLUENE",6,"","ug/L","",1
"122",474326,704221,"Domestic Well",273755,4372314,39.47,-107.63,"SWNE",2,"7 S","92 W","6","GARFIELD                           ",259960,"",300,2006-03-15,"WATER","",71694883,"UnSpecified-Older data may not contain method info","TOLUENE",3.6,"","ug/L","",2
"123",474328,704221,"Domestic Well",273755,4372314,39.47,-107.63,"SWNE",2,"7 S","92 W","6","GARFIELD                           ",259960,"",300,2006-04-17,"WATER","",71772404,"UnSpecified-Older data may not contain method info","TOLUENE",6.2,"","ug/L","",2
"124",474330,704221,"Domestic Well",273755,4372314,39.47,-107.63,"SWNE",2,"7 S","92 W","6","GARFIELD                           ",259960,"",300,2006-05-15,"WATER","",71386203,"UnSpecified-Older data may not contain method info","TOLUENE",4.2,"","ug/L","",2
"125",474334,704221,"Domestic Well",273755,4372314,39.47,-107.63,"SWNE",2,"7 S","92 W","6","GARFIELD                           ",259960,"",300,2006-06-21,"WATER","",71591164,"UnSpecified-Older data may not contain method info","TOLUENE",3.7,"","ug/L","",2
"126",474338,704222,"Domestic Well",271828,4372769,39.47,-107.65,"",3,"6 S","92 W","6","GARFIELD                           ",NA,"",NA,2004-10-18,"WATER","",71678457,"UnSpecified-Older data may not contain method info","TOLUENE",2.6,"","ug/L","",2
"127",474339,704222,"Domestic Well",271828,4372769,39.47,-107.65,"",3,"6 S","92 W","6","GARFIELD                           ",NA,"",NA,2004-12-01,"WATER","",71694936,"UnSpecified-Older data may not contain method info","TOLUENE",3,"","ug/L","",2
"128",474567,704245,"Domestic Well",500616,4124617,37.26,-104.99,"SWNE",18,"32 S","68 W","6","LAS ANIMAS                         ",NA,"",1315,2004-09-20,"WATER","",71793806,"UnSpecified-Older data may not contain method info","TOLUENE",2.2,"","ug/L","",2
"129",474833,704319,"Domestic Well",271190,4365037,39.4,-107.65,"",NA,"7 S","92 W","6","GARFIELD                           ",NA,"",NA,2003-01-10,"WATER","",71335487,"UnSpecified-Older data may not contain method info","TOLUENE",0.3,"","ug/L","",0.2
"130",474834,704319,"Domestic Well",271190,4365037,39.4,-107.65,"",NA,"7 S","92 W","6","GARFIELD                           ",NA,"",NA,2003-01-10,"WATER","",71335526,"UnSpecified-Older data may not contain method info","TOLUENE",0.3,"","ug/L","",0.2
"131",474838,704321,"Domestic Well",274115,4363960,39.39,-107.62,"NWNW",1,"8 S","92 W","6","GARFIELD                           ",180717,"",320,2003-01-09,"WATER","",71335647,"UnSpecified-Older data may not contain method info","TOLUENE",1.3,"","ug/L","",0.2
"132",474839,704322,"Domestic Well",271878,4369995,39.44,-107.65,"SWNE",15,"7 S","92 W","6","GARFIELD                           ",155931,"",260,2003-01-17,"WATER","",71335679,"UnSpecified-Older data may not contain method info","TOLUENE",0.4,"","ug/L","",0.2
"133",474840,704322,"Domestic Well",271878,4369995,39.44,-107.65,"SWNE",15,"7 S","92 W","6","GARFIELD                           ",155931,"",260,2003-01-17,"WATER","",71335718,"UnSpecified-Older data may not contain method info","TOLUENE",0.4,"","ug/L","",0.2
"134",474849,704327,"Domestic Well",272476,4365691,39.41,-107.64,"NWNW",35,"7 S","92 W","6","GARFIELD                           ",NA,"",230,2002-12-20,"WATER","",71340385,"UnSpecified-Older data may not contain method info","TOLUENE",0.3,"","ug/L","",0.2
"135",474850,704327,"Domestic Well",272476,4365691,39.41,-107.64,"NWNW",35,"7 S","92 W","6","GARFIELD                           ",NA,"",230,2002-12-20,"WATER","",71340424,"UnSpecified-Older data may not contain method info","TOLUENE",0.3,"","ug/L","",0.2
"136",474852,704328,"Domestic Well",271262,4369871,39.44,-107.65,"SWNW",15,"7 S","92 W","6","GARFIELD                           ",237998,"",203,2003-01-17,"WATER","",71340523,"UnSpecified-Older data may not contain method info","TOLUENE",0.4,"","ug/L","",0.2
"137",474853,704328,"Domestic Well",271262,4369871,39.44,-107.65,"SWNW",15,"7 S","92 W","6","GARFIELD                           ",237998,"",203,2003-01-17,"WATER","",71340562,"UnSpecified-Older data may not contain method info","TOLUENE",0.4,"","ug/L","",0.2
"138",474855,704329,"Domestic Well",271223,4366161,39.41,-107.65,"",NA,"7 S","92 W","6","GARFIELD                           ",NA,"",NA,2003-01-14,"WATER","",71340611,"UnSpecified-Older data may not contain method info","TOLUENE",0.5,"","ug/L","",0.2
"139",474855,704329,"Domestic Well",271223,4366161,39.41,-107.65,"",NA,"7 S","92 W","6","GARFIELD                           ",NA,"",NA,2003-01-14,"WATER","",71340613,"UnSpecified-Older data may not contain method info","m-+p-XYLENE",0.5,"","ug/L","",0.4
"140",474855,704329,"Domestic Well",271223,4366161,39.41,-107.65,"",NA,"7 S","92 W","6","GARFIELD                           ",NA,"",NA,2003-01-14,"WATER","",71340584,"UnSpecified-Older data may not contain method info","BENZENE",0.6,"","ug/L","",0.3
"141",474856,704329,"Domestic Well",271223,4366161,39.41,-107.65,"",NA,"7 S","92 W","6","GARFIELD                           ",NA,"",NA,2003-01-14,"WATER","",71340650,"UnSpecified-Older data may not contain method info","TOLUENE",0.5,"","ug/L","",0.2
"142",474856,704329,"Domestic Well",271223,4366161,39.41,-107.65,"",NA,"7 S","92 W","6","GARFIELD                           ",NA,"",NA,2003-01-14,"WATER","",71340619,"UnSpecified-Older data may not contain method info","BENZENE",0.6,"","ug/L","",0.3
"143",474856,704329,"Domestic Well",271223,4366161,39.41,-107.65,"",NA,"7 S","92 W","6","GARFIELD                           ",NA,"",NA,2003-01-14,"WATER","",71340652,"UnSpecified-Older data may not contain method info","m-+p-XYLENE",0.5,"","ug/L","",0.4
"144",474857,704330,"Domestic Well",272804,4365746,39.41,-107.63,"SWSW",26,"7 S","92 W","6","GARFIELD                           ",224725,"",NA,2003-01-15,"WATER","",71340683,"UnSpecified-Older data may not contain method info","TOLUENE",0.4,"","ug/L","",0.2
"145",474857,704330,"Domestic Well",272804,4365746,39.41,-107.63,"SWSW",26,"7 S","92 W","6","GARFIELD                           ",224725,"",NA,2003-01-15,"WATER","",71340686,"UnSpecified-Older data may not contain method info","o-XYLENE",0.6,"","ug/L","",0.2
"146",474858,704330,"Domestic Well",272804,4365746,39.41,-107.63,"SWSW",26,"7 S","92 W","6","GARFIELD                           ",224725,"",NA,2003-01-15,"WATER","",71340722,"UnSpecified-Older data may not contain method info","TOLUENE",0.4,"","ug/L","",0.2
"147",474858,704330,"Domestic Well",272804,4365746,39.41,-107.63,"SWSW",26,"7 S","92 W","6","GARFIELD                           ",224725,"",NA,2003-01-15,"WATER","",71340725,"UnSpecified-Older data may not contain method info","o-XYLENE",0.6,"","ug/L","",0.2
"148",474862,704332,"Domestic Well",270301,4367082,39.42,-107.66,"NWNE",28,"7 S","92 W","6","GARFIELD                           ",153525,"",6,2003-01-28,"WATER","",71340818,"UnSpecified-Older data may not contain method info","TOLUENE",0.5,"","ug/L","",0.2
"149",474866,704333,"Domestic Well",270761,4366226,39.41,-107.66,"NESE",28,"7 S","92 W","6","GARFIELD                           ",159196,"",140,2003-01-28,"WATER","",71340924,"UnSpecified-Older data may not contain method info","o-XYLENE",0.3,"","ug/L","",0.2
"150",474866,704333,"Domestic Well",270761,4366226,39.41,-107.66,"NESE",28,"7 S","92 W","6","GARFIELD                           ",159196,"",140,2003-01-28,"WATER","",71340921,"UnSpecified-Older data may not contain method info","TOLUENE",0.3,"","ug/L","",0.2
"151",474867,704333,"Domestic Well",270761,4366226,39.41,-107.66,"NESE",28,"7 S","92 W","6","GARFIELD                           ",159196,"",140,2003-01-28,"WATER","",71340963,"UnSpecified-Older data may not contain method info","o-XYLENE",0.3,"","ug/L","",0.2
"152",474867,704333,"Domestic Well",270761,4366226,39.41,-107.66,"NESE",28,"7 S","92 W","6","GARFIELD                           ",159196,"",140,2003-01-28,"WATER","",71340960,"UnSpecified-Older data may not contain method info","TOLUENE",0.3,"","ug/L","",0.2
"153",474876,704340,"Domestic Well",273263,4362728,39.38,-107.63,"SWSE",2,"8 S","92 W","6","GARFIELD                           ",189956,"",120,2002-12-19,"WATER","",71342809,"UnSpecified-Older data may not contain method info","TOLUENE",0.3,"","ug/L","",0.2
"154",474880,704344,"Domestic Well",273832,4364260,39.39,-107.62,"SESE",35,"7 S","92 W","6","GARFIELD                           ",19497,"",73,2002-12-19,"WATER","",71342934,"UnSpecified-Older data may not contain method info","TOLUENE",0.3,"","ug/L","",0.2
"155",474881,704344,"Domestic Well",273832,4364260,39.39,-107.62,"SESE",35,"7 S","92 W","6","GARFIELD                           ",19497,"",73,2002-12-19,"WATER","",71342973,"UnSpecified-Older data may not contain method info","TOLUENE",0.3,"","ug/L","",0.2
"156",474953,704373,"Domestic Well",264449,4371656,39.46,-107.73,"SWNE",11,"7 S","93 W","6","GARFIELD                           ",NA,"",NA,2004-05-25,"WATER","",71380584,"UnSpecified-Older data may not contain method info","TOLUENE",14,"","ug/L","",2
"157",475099,704475,"Domestic Well",272504,4376758,39.51,-107.64,"NESE",22,"6 S","92 W","6","GARFIELD                           ",NA,"",NA,2005-06-03,"WATER","",71330871,"UnSpecified-Older data may not contain method info","TOLUENE",14,"","ug/L","",5
"158",475211,704533,"Domestic Well",277172,4375326,39.49,-107.59,"NESE",30,"6 S","91 W","6","GARFIELD                           ",NA,"",NA,2006-02-06,"WATER","",71333673,"UnSpecified-Older data may not contain method info","TOLUENE",2.1,"","ug/L","",1
"159",475211,704533,"Domestic Well",277172,4375326,39.49,-107.59,"NESE",30,"6 S","91 W","6","GARFIELD                           ",NA,"",NA,2006-02-06,"WATER","",71333645,"UnSpecified-Older data may not contain method info","BENZENE",1,"","ug/L","",0.5
"160",475228,704551,"Ground Water",257026,4377631,39.51,-107.82,"",19,"6 S","93 W","6","GARFIELD                           ",NA,"",200,2007-10-04,"WATER","",71375634,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOTAL XYLENES",4.1,"","ug/L","",3
"161",475228,704551,"Ground Water",257026,4377631,39.51,-107.82,"",19,"6 S","93 W","6","GARFIELD                           ",NA,"",200,2007-10-04,"WATER","",71375633,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",3.1,"","ug/L","",1
"162",475228,704551,"Ground Water",257026,4377631,39.51,-107.82,"",19,"6 S","93 W","6","GARFIELD                           ",NA,"",200,2007-10-04,"WATER","",71375605,"SW-846 8260 Volatile Organic Compounds by GC/MS","BENZENE",1.3,"","ug/L","",1
"163",475336,704597,"Domestic Well",521049,4452663,40.22,-104.75,"NWSW",14,"3 N","66 W","6","WELD                               ",258457,"0525972 ",465,2005-12-15,"WATER","Complaint Investigation",71701280,"UnSpecified-Older data may not contain method info","TOLUENE",89,"","ug/L","",2
"164",475357,704612,"Domestic Well",514505,4447816,NA,NA,"NWSW",31,"3 N","66 W","6","WELD                               ",262907,"0537649 ",360,2006-02-08,"WATER","Complaint Investigation",71701347,"UnSpecified-Older data may not contain method info","TOLUENE",53,"","ug/L","",1
"165",475358,704612,"Domestic Well",514505,4447816,NA,NA,"NWSW",31,"3 N","66 W","6","WELD                               ",262907,"0537649 ",360,2006-03-27,"WATER","Complaint Investigation",71701352,"UnSpecified-Older data may not contain method info","TOLUENE",52,"","ug/L","",1
"166",475383,704624,"Ground Water",373468,4509719,40.72,-106.49,"",21,"9 n","81 w","6","JACKSON                            ",NA,"",NA,2006-03-28,"WATER","",71764112,"UnSpecified-Older data may not contain method info","BENZENE",35,"","ug/L","",1
"167",475470,704681,"Domestic Well",503712,4118516,37.21,-104.95,"NESE",35,"32 S","68 W","6","LAS ANIMAS                         ",188783,"0386689",115,2006-08-10,"WATER","",71401742,"UnSpecified-Older data may not contain method info","TOLUENE",31,"","ug/L","",0.5
"168",475473,704681,"Domestic Well",503712,4118516,37.21,-104.95,"NESE",35,"32 S","68 W","6","LAS ANIMAS                         ",188783,"0386689",115,2006-08-14,"WATER","",71604767,"UnSpecified-Older data may not contain method info","TOLUENE",31,"","ug/L","",0.5
"169",475474,704681,"Domestic Well",503712,4118516,37.21,-104.95,"NESE",35,"32 S","68 W","6","LAS ANIMAS                         ",188783,"0386689",115,2006-08-14,"WATER","",71670381,"UnSpecified-Older data may not contain method info","TOLUENE",9.8,"","ug/L","",0.5
"170",475481,704681,"Domestic Well",503712,4118516,37.21,-104.95,"NESE",35,"32 S","68 W","6","LAS ANIMAS                         ",188783,"0386689",115,2006-08-21,"WATER","",71763464,"UnSpecified-Older data may not contain method info","TOLUENE",12,"","ug/L","",0.5
"171",475482,704681,"Domestic Well",503712,4118516,37.21,-104.95,"NESE",35,"32 S","68 W","6","LAS ANIMAS                         ",188783,"0386689",115,2006-08-21,"WATER","",71402680,"UnSpecified-Older data may not contain method info","TOLUENE",8.6,"","ug/L","",0.5
"172",475483,704681,"Domestic Well",503712,4118516,37.21,-104.95,"NESE",35,"32 S","68 W","6","LAS ANIMAS                         ",188783,"0386689",115,2006-09-26,"WATER","",71554625,"UnSpecified-Older data may not contain method info","TOLUENE",110,"","ug/L","",2
"173",475487,704681,"Domestic Well",503712,4118516,37.21,-104.95,"NESE",35,"32 S","68 W","6","LAS ANIMAS                         ",188783,"0386689",115,2006-10-24,"WATER","",71669254,"UnSpecified-Older data may not contain method info","TOLUENE",1.1,"","ug/L","",1
"174",475488,704681,"Domestic Well",503712,4118516,37.21,-104.95,"NESE",35,"32 S","68 W","6","LAS ANIMAS                         ",188783,"0386689",115,2006-10-24,"WATER","",71763671,"UnSpecified-Older data may not contain method info","TOLUENE",0.71,"","ug/L","",0.5
"175",475581,704700,"Ground Water",537393,4419243,39.92,-104.56,"",33,"1 s","64 w","6","ADAMS                              ",269807,"3606398 ",520,2006-09-25,"WATER","",71268711,"UnSpecified-Older data may not contain method info","TOLUENE",31,"","ug/L","",0.5
"176",475582,704700,"Ground Water",537393,4419243,39.92,-104.56,"",33,"1 s","64 w","6","ADAMS                              ",269807,"3606398 ",520,2008-03-18,"WATER","",71268738,"UnSpecified-Older data may not contain method info","TOLUENE",1.6,"","ug/L","",1
"177",476538,705323,"Domestic Well",503328,4116772,37.19,-104.96,"SWSE",2,"33 S","68 W","6","LAS ANIMAS                         ",242925,"",450,2011-02-03,"WATER","",71624340,"UnSpecified-Older data may not contain method info","TOLUENE",6.9,"","ug/L","",1
"178",476539,705323,"Domestic Well",503328,4116772,37.19,-104.96,"SWSE",2,"33 S","68 W","6","LAS ANIMAS                         ",242925,"",450,2011-02-03,"WATER","",71719183,"UnSpecified-Older data may not contain method info","TOLUENE",6.9,"","ug/L","",1
"179",476558,705335,"Domestic Well",531960,4450361,40.2,-104.62,"NENE",26,"3 N","65 W","6","WELD                               ",242491,"",480,2008-02-22,"WATER","",71543676,"UnSpecified-Older data may not contain method info","m-+p-XYLENE",2.4,"","ug/L","",2
"180",476792,705386,"Ground Water",225722,4379323,39.51,-108.19,"",14,"6 S","97 W","6","GARFIELD                           ",NA,"",NA,2008-06-18,"WATER","",71801602,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","TOLUENE",5.3,"","ug/L","",2
"181",476792,705386,"Ground Water",225722,4379323,39.51,-108.19,"",14,"6 S","97 W","6","GARFIELD                           ",NA,"",NA,2008-06-18,"WATER","",71801605,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","TOTAL XYLENES",15,"","ug/L","",4
"182",476792,705386,"Ground Water",225722,4379323,39.51,-108.19,"",14,"6 S","97 W","6","GARFIELD                           ",NA,"",NA,2008-06-18,"WATER","",71801604,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","o-XYLENE",13,"","ug/L","",2
"183",476792,705386,"Ground Water",225722,4379323,39.51,-108.19,"",14,"6 S","97 W","6","GARFIELD                           ",NA,"",NA,2008-06-18,"WATER","",71801600,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","BENZENE",2.6,"","ug/L","",1
"184",478307,705681,"Domestic Well",502423,4116789,37.19,-104.97,"NWSW",2,"33 S","68 W","6","LAS ANIMAS                         ",NA,"",90,2009-05-12,"WATER","Complaint Investigation",71653391,"UnSpecified-Older data may not contain method info","m-+p-XYLENE",1.7,"","UG/L","",1
"185",478390,705738,"Ground Water",502427,4119229,37.21,-104.97,"NWNW",35,"32 S","68 W","6","LAS ANIMAS                         ",NA,"",120,2008-12-11,"WATER","",71417393,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","TOLUENE",0.95,"","ug/L","",0.5
"186",478390,705738,"Ground Water",502427,4119229,37.21,-104.97,"NWNW",35,"32 S","68 W","6","LAS ANIMAS                         ",NA,"",120,2008-12-11,"WATER","",71417360,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","BENZENE",2.8,"","ug/L","",0.5
"187",478430,705746,"Domestic Well",530681,4460159,40.29,-104.63,"SWSW",23,"4 N","65 W","6","WELD                               ",280098,"3637708B",450,2009-08-11,"WATER","Complaint Investigation",71417888,"UnSpecified-Older data may not contain method info","TOLUENE",12,"","ug/L","",2
"188",478468,705773,"Domestic Well",508514,4119665,37.22,-104.9,"SESE",29,"32 S","67 W","6","LAS ANIMAS                         ",154735,"",180,2009-10-27,"WATER","",71653387,"UnSpecified-Older data may not contain method info","TOLUENE",24,"","UG/L","",1
"189",529876,750010,"Ground Water",509920,4120594,37.23,-104.88,"SENE",28,"32 S","67 W","6","LAS ANIMAS                         ",244997,"0500292A",NA,2012-06-20,"WATER","Complaint Investigation",71276530,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",37,"","ug/L","TOTAL",1
"190",529876,750010,"Ground Water",509920,4120594,37.23,-104.88,"SENE",28,"32 S","67 W","6","LAS ANIMAS                         ",244997,"0500292A",NA,2012-06-20,"WATER","Complaint Investigation",71276508,"SW-846 8260 Volatile Organic Compounds by GC/MS","ETHYLBENZENE",4.3,"","ug/L","TOTAL",1
"191",529876,750010,"Ground Water",509920,4120594,37.23,-104.88,"SENE",28,"32 S","67 W","6","LAS ANIMAS                         ",244997,"0500292A",NA,2012-06-20,"WATER","Complaint Investigation",71276044,"SW-846 8260 Volatile Organic Compounds by GC/MS","BENZENE",53,"","ug/L","TOTAL",1
"192",529876,750010,"Ground Water",509920,4120594,37.23,-104.88,"SENE",28,"32 S","67 W","6","LAS ANIMAS                         ",244997,"0500292A",NA,2012-06-20,"WATER","Complaint Investigation",71276521,"SW-846 8260 Volatile Organic Compounds by GC/MS","o-XYLENE",14,"","ug/L","TOTAL",1
"193",529876,750010,"Ground Water",509920,4120594,37.23,-104.88,"SENE",28,"32 S","67 W","6","LAS ANIMAS                         ",244997,"0500292A",NA,2012-06-20,"WATER","Complaint Investigation",71276513,"SW-846 8260 Volatile Organic Compounds by GC/MS","m-+p-XYLENE",43,"","ug/L","TOTAL",1
"194",530062,750100,"Ground Water",517753,4482783,40.49,-104.79,"SWSW",9,"6 N","66 W","6","WELD                               ",NA,"",30,2012-01-31,"WATER","Voluntary baseline sample",71278410,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",3.7,"","ug/L","TOTAL",2
"195",530483,750158,"Ground Water",525446,4449830,40.19,-104.7,"SENE",30,"3 N","65 W","6","WELD                               ",164639,"0338627",550,2010-07-20,"WATER","",71365603,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","BENZENE",1.1,"","ug/L","TOTAL",0.5
"196",530483,750158,"Ground Water",525446,4449830,40.19,-104.7,"SENE",30,"3 N","65 W","6","WELD                               ",164639,"0338627",550,2010-07-20,"WATER","",71655432,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","BENZENE",1.1,"","ug/L","TOTAL",0.5
"197",530868,705028,"Ground Water",510177,4156271,37.55,-104.88,"SWNW",3,"29 S","67 W","6","HUERFANO                           ",239657,"0488917 ",614,2012-11-08,"WATER","COGCC Post -COGCC Staff",71625851,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",2.6,"","ug/L","TOTAL",1
"198",531027,752288,"Ground Water",535937,4298003,38.83,-104.58,"NWSW",17,"14 S","64 W","6","EL PASO                            ",217321,"0443715 ",500,2012-03-19,"WATER","COGCC Baseline -COGCC staff",71355670,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",28,"","ug/L","TOTAL",1
"199",531168,752316,"Ground Water",649960,4315487,38.97,-103.26,"SENW",30,"12 S","52 W","6","LINCOLN                            ",NA,"",NA,2012-11-15,"WATER","COA Baseline",71388111,"SW-846 8260 Volatile Organic Compounds by GC/MS","m-+p-XYLENE",1.3,"","ug/L","TOTAL",1
"200",531385,705740,"Domestic Well",503965,4119230,37.21,-104.95,"NWNW",36,"32 S","68 W","6","LAS ANIMAS                         ",46660,"0046660 ",585,2012-09-17,"WATER","",71881386,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","TOLUENE",2.1,"","ug/L","TOTAL",0.5
"201",531385,705740,"Domestic Well",503965,4119230,37.21,-104.95,"NWNW",36,"32 S","68 W","6","LAS ANIMAS                         ",46660,"0046660 ",585,2012-09-17,"WATER","",71881384,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","BENZENE",0.53,"","ug/L","TOTAL",0.5
"202",531386,705738,"Ground Water",502427,4119229,37.21,-104.97,"NWNW",35,"32 S","68 W","6","LAS ANIMAS                         ",NA,"",120,2012-09-17,"WATER","",71881302,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","BENZENE",0.71,"","ug/L","TOTAL",0.5
"203",531642,704682,"Domestic Well",503783,4118462,37.21,-104.95,"NESE",35,"32 S","68 W","6","LAS ANIMAS                         ",256909,"0524038 ",140,2012-12-03,"WATER","Rule 608  1 year post drill",71354898,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","TOTAL XYLENES",0.95,"","ug/L","TOTAL",0.5
"204",533057,752587,"Ground Water",502532,4421930,39.94,-104.97,"NESW",23,"1 S","68 W","6","ADAMS                              ",234828,"0479283",0,2013-05-07,"WATER","Complaint Investigation",71875002,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",5.1,"","ug/L","TOTAL",1
"205",533648,750010,"Ground Water",509920,4120594,37.23,-104.88,"SENE",28,"32 S","67 W","6","LAS ANIMAS                         ",244997,"0500292A",NA,2011-11-07,"WATER","Complaint Investigation",71896192,"SW-846 8260 Volatile Organic Compounds by GC/MS","BENZENE",92,"","ug/L","TOTAL",5
"206",533648,750010,"Ground Water",509920,4120594,37.23,-104.88,"SENE",28,"32 S","67 W","6","LAS ANIMAS                         ",244997,"0500292A",NA,2011-11-07,"WATER","Complaint Investigation",71896217,"SW-846 8260 Volatile Organic Compounds by GC/MS","ETHYLBENZENE",5.8,"","ug/L","TOTAL",1
"207",533648,750010,"Ground Water",509920,4120594,37.23,-104.88,"SENE",28,"32 S","67 W","6","LAS ANIMAS                         ",244997,"0500292A",NA,2011-11-07,"WATER","Complaint Investigation",71896218,"SW-846 8260 Volatile Organic Compounds by GC/MS","m-+p-XYLENE",63,"","ug/L","TOTAL",1
"208",533648,750010,"Ground Water",509920,4120594,37.23,-104.88,"SENE",28,"32 S","67 W","6","LAS ANIMAS                         ",244997,"0500292A",NA,2011-11-07,"WATER","Complaint Investigation",71896199,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",58,"","ug/L","TOTAL",1
"209",533648,750010,"Ground Water",509920,4120594,37.23,-104.88,"SENE",28,"32 S","67 W","6","LAS ANIMAS                         ",244997,"0500292A",NA,2011-11-07,"WATER","Complaint Investigation",71896219,"SW-846 8260 Volatile Organic Compounds by GC/MS","o-XYLENE",22,"","ug/L","TOTAL",1
"210",533656,752160,"Ground Water",518077,4119802,37.22,-104.79,"",29,"32 S","66 W","6","LAS ANIMAS                         ",265983,"0544287 ",NA,2011-11-07,"WATER","Complaint Investigation",71897127,"SW-846 8260 Volatile Organic Compounds by GC/MS","BENZENE",130,"","ug/L","TOTAL",10
