"","facility_id","facility_type","permit_number","receipt_number","well_depth","matrix","sample_id","sample_date","benzene_ugl","toluene_ugl","ethylbenzene_ugl","mp_xylenes_ugl","o_xylene_ugl","tot_xylenes_ugl","methane_mgl","wattenberg"
"1275",760000,"Ground Water",NA,NA,NA,"WATER",600974,2018-09-26,NA,NA,NA,NA,NA,NA,0.029,TRUE
"1276",760005,"Groundwater","11185","9060598",65,"WATER",601095,2018-08-28,NA,NA,NA,NA,NA,NA,0.0049,TRUE
"1277",760006,"Groundwater","284299","3647669",405,"WATER",601105,2018-06-07,NA,NA,NA,NA,NA,NA,7.25,TRUE
"1278",760007,"Stock or  Irrigation","15750","0301800",53,"WATER",602019,2018-10-15,NA,NA,NA,NA,NA,NA,0.01,TRUE
"1279",760008,"Stock or  Irrigation",NA,NA,NA,"WATER",601090,2018-09-26,NA,NA,NA,NA,NA,NA,0.0049,TRUE
"1280",760009,"Domestic Well","183471","0375585",580,"WATER",601106,2018-10-03,NA,1.8,NA,NA,NA,NA,0.0102,TRUE
"1281",760013,"Domestic Well","249320","0506560",254,"WATER",602288,2018-10-17,NA,NA,NA,NA,NA,NA,0.00062,TRUE
"1282",760106,"Domestic Well","2955608","366425",450,"WATER",602038,2018-10-05,NA,NA,NA,NA,NA,NA,0.0104,TRUE
"1283",760107,"Domestic Well","65929","3616037",400,"WATER",602039,2018-10-05,NA,NA,NA,NA,NA,NA,0.0101,TRUE
"1284",760216,"Irrigation","9131","9060126",63,"WATER",602716,2018-11-15,NA,NA,NA,NA,NA,NA,0.0049,TRUE
"1285",760244,"Domestic Well","143702","0263037",880,"WATER",602475,2018-12-07,NA,NA,NA,NA,NA,NA,0.81,TRUE
"1286",760245,"Municipal",NA,NA,NA,"WATER",602476,2018-12-07,NA,NA,NA,NA,NA,NA,4.1,TRUE
"1287",760296,"Irrigation","5972","9059477",64,"WATER",602717,2018-11-12,NA,NA,NA,NA,NA,NA,0.0049,TRUE
"1288",760297,"Irrigation","29383","9063445",57,"WATER",602718,2018-11-12,NA,NA,NA,NA,NA,NA,0.0049,TRUE
"1289",760329,"Irrigation","11491","9060744",82,"WATER",602536,2018-09-19,NA,NA,NA,NA,NA,NA,0.0049,TRUE
"1290",761498,"Domestic Well","284060","3647300",45,"WATER",605788,2019-02-04,NA,NA,NA,NA,NA,NA,0.0188,TRUE
"1291",761549,"Domestic Well","78736","3667703",900,"WATER",605013,2019-02-21,NA,NA,NA,NA,NA,NA,15.5,TRUE
"1292",761579,"Domestic Well","107099","0105014",320,"WATER",605799,2019-03-07,NA,NA,NA,NA,NA,NA,0.02,TRUE
"1293",761635,"Domestic Well",NA,NA,NA,"WATER",605884,2019-01-09,NA,NA,NA,NA,NA,1.95,NA,TRUE
"1294",761658,"Domestic Well","295617","3666491",360,"WATER",605816,2019-03-26,NA,NA,NA,NA,NA,NA,0.018,TRUE
"1295",761673,"Domestic Well","193848","3648562",1045,"WATER",606121,2019-03-18,NA,NA,NA,NA,NA,NA,2.62,TRUE
"1296",761708,"Domestic Well","301895","3674780",NA,"WATER",606603,2019-04-18,NA,NA,NA,NA,NA,NA,4e-04,TRUE
"1297",761804,"Commercial","206557","0417211",NA,"WATER",606145,2018-08-07,NA,NA,NA,NA,NA,NA,0.024,TRUE
"1298",761810,"Ground Water","78619","3666822",962,"WATER",606741,2019-01-17,NA,NA,NA,NA,NA,NA,0.0049,TRUE
"1299",761839,"Stock or  Irrigation",NA,NA,NA,"WATER",606276,2019-04-27,NA,NA,NA,NA,NA,NA,4e-04,TRUE
"1300",761993,"Groundwater","302572",NA,50,"WATER",607591,2019-04-15,NA,NA,NA,NA,NA,NA,0.0049,TRUE
"1301",762047,"Municipal",NA,NA,NA,"WATER",607981,2019-06-15,NA,NA,NA,NA,NA,NA,4.59,TRUE
"1302",762048,"Municipal",NA,NA,NA,"WATER",607979,2019-06-15,NA,NA,NA,NA,NA,NA,7.87,TRUE
"1303",762049,"Municipal",NA,NA,NA,"WATER",607977,2019-06-15,NA,NA,NA,NA,NA,NA,4.27,TRUE
