"","SampleID","FacilityID","Facility.Type","UtmX83","UtmY83","Latitude83","Longitude83","QuarterQuarter","Section","Township","Range","Meridian","County","PermitNumber","ReceiptNumber","WellDepth","Sample.Date","Matrix","Sample.Reason","ResultID","MethodCode","ParamDescription","ResultValue","Qualifier","Units","FractionType","DetectionLimit"
"11",454410,703424,"Domestic Well",263981,4121205,37.2,-107.65,"SENE",12,"34 N","8 W","4","LA PLATA                           ",NA,"",NA,"1/10/2001 0:00:00","GAS","",71356198,"UnSpecified-Older data may not contain method info","DELTA 13C C1",-77.25,"","per mil","",NA
"12",454426,703427,"Domestic Well",262474,4121312,37.2,-107.67,"W2",12,"34 N","8 W","4","LA PLATA                           ",NA,"",NA,"7/30/2002 0:00:00","GAS","",71356212,"UnSpecified-Older data may not contain method info","DELTA 13C C1",-69.32,"","per mil","",NA
"13",454464,703441,"Domestic Well",241052,4111400,37.11,-107.91,"SESE",10,"33 N","10 W","N","LA PLATA                           ",NA,"",186,"9/8/2000 0:00:00","GAS","",71356276,"UnSpecified-Older data may not contain method info","DELTA 13C C1",-43.79,"","per mil","",NA
"14",454466,703441,"Domestic Well",241052,4111400,37.11,-107.91,"SESE",10,"33 N","10 W","N","LA PLATA                           ",NA,"",186,"10/13/2000 0:00:00","GAS","",71356278,"UnSpecified-Older data may not contain method info","DELTA 13C C1",-43.52,"","per mil","",NA
"15",454480,703445,"Domestic Well",261530,4131086,37.29,-107.69,"",13,"35 N","8 W","2","LA PLATA                           ",NA,"",NA,"8/29/2000 0:00:00","GAS","",71356228,"UnSpecified-Older data may not contain method info","DELTA 13C C1",-65.33,"","per mil","",NA
"16",454541,703460,"Domestic Well",265074,4125432,37.24,-107.64,"NW",4,"34 N","7 W","N","LA PLATA                           ",NA,"",275,"6/13/2001 0:00:00","GAS","",71356246,"UnSpecified-Older data may not contain method info","DELTA 13C C1",-60.5,"","per mil","",NA
"17",454545,703461,"Domestic Well",264913,4125771,37.24,-107.65,"NWNW",4,"34 N","7 W","N","LA PLATA                           ",NA,"",170,"6/11/2001 0:00:00","GAS","",71356224,"UnSpecified-Older data may not contain method info","DELTA 13C C1",-67.15,"","per mil","",NA
"18",454572,703464,"Domestic Well",273286,4125013,37.24,-107.55,"SWNW",5,"34 N","6 W","N","LA PLATA                           ",NA,"",130,"1/31/2002 0:00:00","GAS","",71356262,"UnSpecified-Older data may not contain method info","DELTA 13C C1",-47.71,"","per mil","",NA
"19",454623,703476,"Stock or  Irrigation",257729,4119996,37.19,-107.72,"NW",6,"34 N","6 W","N","LA PLATA                           ",NA,"",140,"2/15/2001 0:00:00","GAS","",71356293,"UnSpecified-Older data may not contain method info","DELTA 13C C1",-42.15,"","per mil","",NA
"20",458333,704770,"Ground Water",526462,4122651,37.25,-104.7,"NWNW",20,"32 S","65 W","","LAS ANIMAS                         ",252269,"",430,"12/7/2006 0:00:00","WATER","",71480562,"UnSpecified-Older data may not contain method info","DELTA 13C C1",-71.47,"","per mil","",NA
"21",458334,704770,"Ground Water",526462,4122651,37.25,-104.7,"NWNW",20,"32 S","65 W","","LAS ANIMAS                         ",252269,"",430,"5/19/2008 0:00:00","GAS","Complaint Investigation",71600535,"UnSpecified-Older data may not contain method info","DELTA 13C C1",-67.17,"","per mil","",NA
"22",458773,700285,"Ground Water",272732,4127297,37.26,-107.56,"NENE",31,"35 N","6 W","N","LA PLATA                           ",NA,"",80,"9/4/1996 0:00:00","GAS","",71363541,"UnSpecified-Older data may not contain method info","DELTA 13C C1",-39.68,"","per mil","",NA
"23",458778,700285,"Ground Water",272732,4127297,37.26,-107.56,"NENE",31,"35 N","6 W","N","LA PLATA                           ",NA,"",80,"6/6/2002 0:00:00","GAS","",71356274,"UnSpecified-Older data may not contain method info","DELTA 13C C1",-44.29,"","per mil","",NA
"24",458785,700285,"Ground Water",272732,4127297,37.26,-107.56,"NENE",31,"35 N","6 W","N","LA PLATA                           ",NA,"",80,"7/20/2005 0:00:00","GAS","",71738852,"UnSpecified-Older data may not contain method info","DELTA 13C C1",-42.24,"","per mil","",NA
"25",458787,700285,"Ground Water",272732,4127297,37.26,-107.56,"NENE",31,"35 N","6 W","N","LA PLATA                           ",NA,"",80,"9/22/2006 0:00:00","GAS","",71738844,"UnSpecified-Older data may not contain method info","DELTA 13C C1",-43.14,"","per mil","",NA
"26",458790,700285,"Ground Water",272732,4127297,37.26,-107.56,"NENE",31,"35 N","6 W","N","LA PLATA                           ",NA,"",80,"7/30/2009 0:00:00","GAS","",71628031,"UnSpecified-Older data may not contain method info","DELTA 13C C1",-30.52,"","per mil","",NA
"27",458797,700287,"Ground Water",246033,4121545,37.2,-107.86,"SENE",7,"34 N","9 W","N","LA PLATA                           ",NA,"",290,"11/3/1994 0:00:00","GAS","",71887560,"UnSpecified-Older data may not contain method info","DELTA 13C C1",-61.06,"","per mil","",NA
"28",458799,700288,"Ground Water",272183,4126749,37.25,-107.56,"SWNE",31,"35 N","6 W","N","LA PLATA                           ",NA,"",220,"11/4/1994 0:00:00","GAS","",71887604,"UnSpecified-Older data may not contain method info","DELTA 13C C1",-47.9,"","per mil","",NA
"29",458801,700288,"Ground Water",272183,4126749,37.25,-107.56,"SWNE",31,"35 N","6 W","N","LA PLATA                           ",NA,"",220,"9/3/1996 0:00:00","GAS","",71363545,"UnSpecified-Older data may not contain method info","DELTA 13C C1",-38.62,"","per mil","",NA
"30",458818,700291,"Ground Water",246830,4122631,37.21,-107.85,"SESE",9,"34 N","9 W","N","LA PLATA                           ",NA,"",90,"8/10/1995 0:00:00","GAS","",71363558,"UnSpecified-Older data may not contain method info","DELTA 13C C1",-32,"","per mil","",NA
"31",458820,700291,"Ground Water",246830,4122631,37.21,-107.85,"SESE",9,"34 N","9 W","N","LA PLATA                           ",NA,"",90,"5/21/1998 0:00:00","GAS","",71363556,"UnSpecified-Older data may not contain method info","DELTA 13C C1",-33.01,"","per mil","",NA
"32",458878,700306,"Ground Water",259725,4120557,37.2,-107.7,"SESW",10,"34 N","8 W","N","LA PLATA                           ",NA,"",155,"11/22/1994 0:00:00","GAS","",71887628,"UnSpecified-Older data may not contain method info","DELTA 13C C1",-41.65,"","per mil","",NA
"33",458907,700314,"Ground Water",257144,4123469,37.22,-107.73,"SESW",10,"34 N","8 W","N","LA PLATA                           ",NA,"",200,"7/21/1998 0:00:00","GAS","",71363483,"UnSpecified-Older data may not contain method info","DELTA 13C C1",-64.02,"","per mil","",NA
"34",458909,700314,"Ground Water",257144,4123469,37.22,-107.73,"SESW",10,"34 N","8 W","N","LA PLATA                           ",NA,"",200,"5/25/2000 0:00:00","GAS","",71356226,"UnSpecified-Older data may not contain method info","DELTA 13C C1",-66.06,"","per mil","",NA
