"","facility_id","facility_type","utm_x83","utm_y83","permit_number","receipt_number","well_depth","matrix","sample_id","sample_date","methane","ethane","propane","methane_units","delta_13c_c1","d13c_units","fraction","origin","wattenberg"
"322",752171,"Ground Water",506598,4120594,"222344","0453057",NA,"GAS",531988,2012-10-08,20.47,0.01,0.0029,"MOL %",-60.49,"per mil",1586.82170542636,"Microbial",""
"323",750143,"Ground Water",534457,4437340,"66109","9065073",768,"GAS",530034,2012-07-02,74.8,0.04,1e-04,"MOL %",-72.83,"per mil",1865.33665835411,"Microbial",""
"324",750154,"Ground Water",511186,4429665,"53350","9064747",720,"GAS",531370,2013-01-14,19.72,0.01,1e-04,"MOL %",-80.75,"per mil",1952.47524752475,"Microbial",""
"325",752286,"Ground Water",533876,4439698,"61557","9064948",662,"GAS",530948,2012-10-03,73.38,0.04,1e-04,"MOL %",-72.67,"per mil",1829.92518703242,"Microbial",""
"326",752284,"Ground Water",533493,4439987,"13659","0005572",38,"GAS",530956,2012-10-02,71.18,0.04,1e-04,"MOL %",-72.96,"per mil",1775.06234413965,"Microbial",""
"327",750065,"Ground Water",535370,4439893,"231051","0470920",900,"GAS",530920,2012-11-08,72.16,0.03,3e-04,"MOL %",-73.33,"per mil",2381.51815181518,"Microbial",""
"328",752178,"Ground Water",519912,4115284,"172225","0356863C",NA,"GAS",531661,2013-01-14,63.56,0.0092,1e-04,"MOL %",-65.65,"per mil",6834.40860215054,"Microbial",""
"329",752165,"Ground Water",503334,4118496,"178766","0369628",83,"GAS",532717,2013-01-10,6.39,0.0034,1e-04,"MOL %",-56.67,"per mil",1825.71428571429,"Microbial",""
"330",752697,"Ground Water",519242,4443989,"173128","0359876",695,"GAS",538642,2014-06-12,62.86,0.09,0.005,"MOL %",-70.86,"per mil",661.684210526316,"Microbial",""
"331",752716,"Ground Water",523560,4437560,"49760","9064651",802,"GAS",533886,2013-07-01,48.34,0.05,0.005,"MOL %",-73.8,"per mil",878.909090909091,"Microbial",""
"332",708164,"Domestic Well",535954,4453854,"38582","9064086",242,"GAS",451041,2009-02-05,14.46,0.01,0,"MOL %",-73.61,"per mil",1446,"Microbial",""
"333",752327,"Ground Water",333206,4477935,"216243","0443313",480,"GAS",532906,2013-03-04,40.47,0.01,1e-04,"MOL %",-71.57,"per mil",4006.93069306931,"Microbial",""
"334",750062,"Ground Water",535347,4438409,"186153","0382025",800,"GAS",530077,2012-02-02,72.44,0.02,1e-04,"MOL %",-72.4,"per mil",3603.98009950249,"Microbial",""
"335",752680,"Ground Water",541980,4391895,"234863","0477618",700,"GAS",534966,2013-06-28,18.37,0.0049,1e-04,"MOL %",-82.56,"per mil",3674,"Microbial",""
"336",706713,"Domestic Well",264050,4120329,"121196",NA,155,"GAS",477482,2009-04-08,64.49,0.01,0,"MOL %",-76.19,"per mil",6449,"Microbial",""
"337",752422,"Ground Water",521716,4441167,"212987","0432992",840,"WATER",534413,2013-02-21,48.22,0.06,1e-04,"MOL %",-73.26,"per mil",802.329450915141,"Microbial",""
"338",752839,"Domestic Well",512938,4437460,"213794","0435226",720,"GAS",534411,2012-02-17,44.24,0.04,3e-04,"MOL %",-72.46,"per mil",1097.76674937965,"Microbial",""
"339",752821,"Domestic Well",508137,4431706,"50887","9064683",650,"GAS",534757,2013-09-10,15.92,0.01,0.005,"MOL %",-70.8,"per mil",1061.33333333333,"Microbial",""
"340",752811,"Ground Water",522700,4451904,"162136","0331022A",450,"GAS",534772,2013-09-06,1.15,0.0027,8e-04,"MOL %",-70.78,"per mil",328.571428571429,"Microbial",""
"341",752686,"Ground Water",521605,4432780,"203622","416342",1120,"GAS",533785,2013-04-24,65.7,0.09,0,"MOL %",-70.9,"per mil",730,"Microbial",""
"342",752687,"Ground Water",522285,4432647,"87944","9065849",390,"GAS",533787,2013-05-14,16.36,0.02,0.005,"MOL %",-83,"per mil",654.4,"Microbial",""
"343",752688,"Ground Water",521701,4432719,"203621","0416195",1080,"GAS",533798,2013-05-16,47.44,0.06,0,"MOL %",-73.6,"per mil",790.666666666667,"Microbial",""
"344",753173,"Domestic Well",536627,4117127,"288856","3655826",140,"GAS",537276,2014-03-20,71.46,0.02,2e-04,"MOL %",-77.66,"per mil",3537.62376237624,"Microbial",""
"345",750073,"Ground Water",526503,4442302,"232563","0473762A",700,"GAS",532652,2012-09-13,54.27,0.05,1e-04,"MOL %",-72.52,"per mil",1083.23353293413,"Microbial",""
"346",752161,"Ground Water",517469,4117121,"130876","3638184",NA,"GAS",532691,2013-01-23,2.85,1e-04,1e-04,"MOL %",-62.7,"per mil",14250,"Microbial",""
"347",752717,"Ground Water",523360,4437551,"41355","9064230",816,"GAS",533891,2013-07-01,51.75,0.05,0.005,"MOL %",-73.4,"per mil",940.909090909091,"Microbial",""
"348",752765,"Domestic Well",524261,4436772,"160834","0325969B",820,"GAS",534530,2013-07-24,57.43,0.06,3e-04,"MOL %",-72.23,"per mil",952.40464344942,"Microbial",""
"349",752853,"Domestic Well",519686,4441382,"205026","0418536",860,NA,534528,2012-01-10,59.75,0.08,7e-04,"MOL %",-70.92,"per mil",740.396530359356,"Microbial",""
"350",750012,"Ground Water",518547,4445703,"40596","9064188",575,"GAS",533621,2013-04-22,48,0.09,0.01,"MOL %",-70.8,"per mil",480,"Microbial",""
"351",752947,"Domestic Well",509531,4428151,"261730","0546378",870,"GAS",535899,2013-11-06,17.81,0.01,0.005,"MOL %",-72.2,"per mil",1187.33333333333,"Microbial",""
"352",752169,"Ground Water",522373,4120865,"66639","9089383",NA,"GAS",531973,2012-07-10,82.28,0.02,0.0014,"MOL %",-55.43,"per mil",3844.85981308411,"Microbial",""
"353",750055,"Ground Water",518589,4439511,"102749","0097793",660,"GAS",533363,2013-02-13,57.22,0.04,1e-04,"MOL %",-73.23,"per mil",1426.93266832918,"Microbial",""
"354",750057,"Ground Water",518591,4439195,"27533","9063348",755,"GAS",533401,2013-01-16,55.52,0.08,4e-04,"MOL %",-71.25,"per mil",690.547263681592,"Microbial",""
"355",752608,"Ground Water",536564,4455419,"152903","0292994A",65,"GAS",533425,2013-04-30,50.16,0.05,0.005,"MOL %",-73.5,"per mil",912,"Microbial",""
"356",752747,"Ground Water",541123,4388306,"230321","0467943",320,"GAS",534782,2013-07-16,45.84,0.01,8e-04,"MOL %",-83.91,"per mil",4244.44444444444,"Microbial",""
"357",752754,"Ground Water",536265,4393888,"63935","0907282",NA,"GAS",534796,2013-07-16,41.72,0.04,1e-04,"MOL %",-84.28,"per mil",1040.39900249377,"Microbial",""
"358",752798,"Domestic Well",535700,4393671,"135523","0315826",620,"GAS",534800,2013-07-15,50.56,0.02,1e-04,"MOL %",-81.59,"per mil",2515.42288557214,"Microbial",""
"359",752797,"Domestic Well",535954,4393618,"135524","9008085",618,"GAS",534802,2013-07-15,55.97,0.03,1e-04,"MOL %",-79.93,"per mil",1859.46843853821,"Microbial",""
"360",752766,"Ground Water",538014,4395298,"195162","399466",NA,"GAS",534832,2013-05-18,26.62,0.01,1e-04,"MOL %",-84.26,"per mil",2635.64356435644,"Microbial",""
"361",752804,"Ground Water",537150,4393933,"84530","9007543",380,"GAS",534808,2013-08-13,24.17,0.01,1e-04,"MOL %",-83.66,"per mil",2393.06930693069,"Microbial",""
"362",752802,"Ground Water",536186,4393118,"191683","0392037",655,"GAS",534812,2013-08-09,8.98,0.01,1e-04,"MOL %",-86.92,"per mil",889.108910891089,"Microbial",""
"363",752801,"Ground Water",536117,4392754,"73605","9007379",575,"GAS",534816,2013-07-30,50.76,0.01,1e-04,"MOL %",-82.39,"per mil",5025.74257425743,"Microbial",""
"364",752823,"Ground Water",215250,4114297,"261282","9701845",120,"GAS",534884,2013-08-06,21.36,0.01,1e-04,"MOL %",-55.02,"per mil",2114.85148514851,"Microbial",""
"365",752757,"Ground Water",535744,4394732,"61797","9007217",430,"GAS",534892,2013-07-29,9.07,0.0042,1e-04,"MOL %",-73.43,"per mil",2109.3023255814,"Microbial",""
"366",752761,"Ground Water",536348,4394786,"201022","0410246",680,"GAS",534896,2013-07-22,24.35,0.02,1e-04,"MOL %",-88.08,"per mil",1211.44278606965,"Microbial",""
"367",752799,"Ground Water",536038,4392922,"73139","9007372",480,"GAS",534916,2013-08-06,62.15,0.03,1e-04,"MOL %",-78.66,"per mil",2064.78405315615,"Microbial",""
"368",752751,"Ground Water",535746,4394145,"61901","9007220",420,"GAS",534920,2013-07-17,41.7,0.0092,1e-04,"MOL %",-80.03,"per mil",4483.87096774194,"Microbial",""
"369",752758,"Ground Water",536249,4394213,"152601","0293012",615,"GAS",534924,2013-07-29,49.65,0.01,1e-04,"MOL %",-81.82,"per mil",4915.84158415842,"Microbial",""
"370",752756,"Ground Water",535922,4392788,"172420","0357023",660,"GAS",534930,2013-07-25,44.83,0.04,1e-04,"MOL %",-85.24,"per mil",1117.95511221945,"Microbial",""
"371",752752,"Ground Water",536154,4392565,"84530","9007543",380,"GAS",534934,2013-07-24,38.47,0.02,1e-04,"MOL %",-81.12,"per mil",1913.93034825871,"Microbial",""
"372",752760,"Ground Water",535728,4394052,"27992","0242234",600,"GAS",534942,2013-07-17,42.69,0.02,1e-04,"MOL %",-81.59,"per mil",2123.88059701493,"Microbial",""
"373",752759,"Ground Water",536881,4393853,"164271","0336290",740,"GAS",534938,2013-07-24,44.83,0.02,1e-04,"MOL %",-81.53,"per mil",2230.34825870647,"Microbial",""
"374",752813,"Domestic Well",521759,4451840,"231884","0471933",560,"GAS",535240,2013-09-05,47.63,0.04,6e-04,"MOL %",-69.19,"per mil",1173.15270935961,"Microbial",""
"375",752812,"Domestic Well",522166,4451104,"247419","0503791",580,"GAS",535241,2013-09-05,46.75,0.07,9e-04,"MOL %",-68.61,"per mil",659.379407616361,"Microbial",""
"376",752746,"Domestic Well",517759,4454032,"254297","0517402",380,"GAS",534594,2013-06-27,40.07,0.02,1e-04,"MOL %",-72.08,"per mil",1993.53233830846,"Microbial",""
"377",752769,"Ground Water",536845,4394942,"81341","9007494",728,"GAS",534830,2013-05-20,23.88,0.02,1e-04,"MOL %",-87.45,"per mil",1188.05970149254,"Microbial",""
"378",752753,"Ground Water",536723,4394197,"176868","0364863",790,"GAS",534910,2013-07-23,32.95,0.02,1e-04,"MOL %",-85.71,"per mil",1639.30348258706,"Microbial",""
"379",752869,"Ground Water",521699,4440616,"257372","0523839",940,"GAS",535070,2013-09-05,62.7,0.09,0.005,"MOL %",-71,"per mil",660,"Microbial",""
"380",755831,"Domestic Well",509784,4430799,"76296","9065414",735,"GAS",560483,2017-08-17,29.83,0.01,1e-04,"MOL %",-71.95,"per mil",2953.46534653465,"Microbial",""
"381",752861,"Domestic Well",523304,4436896,"18452","0051966",852,"GAS",535269,2013-09-26,23.08,0,0.005,"MOL %",-68.9,"per mil",4616,"Microbial",""
"382",752773,"Domestic Well",504561,4425345,"224306","0457518",875,"GAS",535290,2013-07-26,28.16,0.06,0.05,"MOL %",-62.79,"per mil",256,"Microbial",""
"383",752777,"Ground Water",504909,4425785,"238905","0486168",900,"GAS",535292,2013-08-05,58.58,0.1,0.001,"MOL %",-70.67,"per mil",580,"Microbial",""
"384",752806,"Ground Water",541217,4395911,"153509","0305709",600,"GAS",535300,2013-08-13,8.65,0.0071,1e-04,"MOL %",-84.65,"per mil",1201.38888888889,"Microbial",""
"385",752776,"Ground Water",505100,4425446,"77978","9004462",950,"GAS",535308,2013-08-05,59.23,0.19,0.04,"MOL %",-70.96,"per mil",257.521739130435,"Microbial",""
"386",752919,"Ground Water",520391,4447334,"16141","9062340",445,"GAS",535108,2012-03-14,35.89,0.03,0.03,"MOL %",-76.9,"per mil",598.166666666667,"Microbial",""
"387",752378,"Ground Water",542003,4392449,"173166","0356286E",640,"GAS",539956,2014-10-15,15.31,0.01,1e-04,"MOL %",-86.33,"per mil",1515.84158415842,"Microbial",""
"388",753700,"Domestic Well",524631,4444324,"241040","3647000",680,"GAS",539977,2014-10-07,80.42,0.08,2e-04,"MOL %",-71.07,"per mil",1002.74314214464,"Microbial",""
"389",754500,"Domestic Well",512873,4433384,"90574","0543198",740,"GAS",547954,2015-12-09,69.24,0.06,1e-04,"MOL %",-69.93,"per mil",1152.07986688852,"Microbial",""
"390",754501,"Domestic Well",533140,4441512,"208259","0425246",640,"GAS",547946,2015-12-09,74.06,0.04,1e-04,"MOL %",-72.51,"per mil",1846.88279301746,"Microbial",""
"391",753078,"Domestic Well",521750,4452006,"185227","0518489",500,"GAS",536937,2014-01-15,31.15,0.05,8e-04,"MOL %",-71.49,"per mil",613.188976377953,"Microbial",""
"392",753413,"Domestic Well",524288,4434844,"268526","3600751",920,"GAS",547556,2016-01-06,67.66,0.04,1e-04,"MOL %",-70.78,"per mil",1687.28179551122,"Microbial",""
"393",753803,"Domestic Well",522194,4435771,"213886","0435801",340,"GAS",547572,2015-12-07,21.52,0.02,1e-04,"MOL %",-80.2,"per mil",1070.64676616915,"Microbial",""
"394",753869,"Commercial",511573,4436746,"74794","3648774",670,"GAS",541077,2014-12-10,40.07,0.03,0.0011,"MOL %",-73.56,"per mil",1288.42443729904,"Microbial",""
"395",753868,"Domestic Well",514724,4442636,"158040","0313213",500,"GAS",541069,2014-12-10,53.34,0.06,6e-04,"MOL %",-71.17,"per mil",880.19801980198,"Microbial",""
"396",753976,"Ground Water",535355,4440764,"33759","9063701",766,"GAS",541084,2014-11-20,49.38,0.03,0.005,"MOL %",-73.56,"per mil",1410.85714285714,"Microbial",""
"397",753158,"Domestic Well",533005,4390963,"202279","0411627",757,"GAS",537326,2014-02-05,48.4,0.06,3e-04,"MOL %",-81.4,"per mil",802.653399668325,"Microbial",""
"398",752684,"Ground Water",538089,4390173,"195189","0398985",744,"GAS",539946,2014-09-16,14.53,0.01,1e-04,"MOL %",-87.44,"per mil",1438.61386138614,"Microbial",""
"399",752436,"Ground Water",537661,4393206,"188530","034869",1068,"GAS",539950,2014-08-11,18.91,0.01,1e-04,"MOL %",-85.58,"per mil",1872.27722772277,"Microbial",""
"400",754708,"Domestic Well",264974,4125148,"175675","0363450",140,"GAS",553494,2016-04-28,54.63,0.01,1e-04,"MOL %",-62.73,"per mil",5408.91089108911,"Microbial",""
"401",754900,"Commercial",521479,4443790,"290180","3658051",840,"GAS",553498,2016-06-14,66.38,0.11,8e-04,"MOL %",-69.53,"per mil",599.097472924188,"Microbial",""
"402",753464,"Domestic Well",521665,4448882,"80798","3653213",NA,"GAS",539165,2014-07-11,50.98,0.06,1e-04,"MOL %",-74.58,"per mil",848.252911813644,"Microbial",""
"403",753446,"Domestic Well",505587,4427652,"132959","0239290",816,"GAS",539171,2014-07-03,59.2,0.07,5e-04,"MOL %",-71.31,"per mil",839.716312056738,"Microbial",""
"404",752322,"Ground Water",527430,4443968,"260461","0532235",484,"GAS",536336,2013-01-09,55.57,0.04,1e-04,"MOL %",-69.51,"per mil",1385.7855361596,"Microbial",""
"405",753013,"Domestic Well",536854,4397386,"75733","3652894",580,"GAS",535958,2013-10-29,45.54,0.03,1e-04,"MOL %",-83.65,"per mil",1512.95681063123,"Microbial",""
"406",753527,"Domestic Well",519615,4436642,"57279","9064848",783,"GAS",539218,2014-07-31,45.08,0.05,1e-04,"MOL %",-73.42,"per mil",899.800399201597,"Microbial",""
"407",753445,"Domestic Well",523550,4446897,"236954","0481950",705,"GAS",538442,2014-07-09,70.97,0.1,9e-04,"MOL %",-70.13,"per mil",703.369672943508,"Microbial",""
"408",753372,"Domestic Well",516399,4454912,"284032","3647018",225,"GAS",538458,2014-05-28,28.76,0.03,1e-04,"MOL %",-76.51,"per mil",955.481727574751,"Microbial",""
"409",757070,"Domestic Well",538766,4443082,"56602","0482052",740,"GAS",606119,2019-03-13,37.2,0.02,0.005,"MOL %",-74,"per mil",1488,"Microbial",""
"410",753463,"Domestic Well",512541,4442216,"199251","0407265B",540,"GAS",553742,2016-07-28,46.41,0.05,1e-04,"MOL %",-71.38,"per mil",926.347305389221,"Microbial",""
"411",753792,"Domestic Well",529070,4449487,"138509","0252031",380,"GAS",553754,2016-07-28,63.68,0.07,1e-04,"MOL %",-73.42,"per mil",908.416547788873,"Microbial",""
"412",753386,"Domestic Well",523908,4444784,"7230","9059851",44,"GAS",537827,2014-06-16,33.15,0.04,1e-04,"MOL %",-72.67,"per mil",826.683291770573,"Microbial",""
"413",753398,"Domestic Well",506208,4427830,"44900","0382463",815,"GAS",537845,2014-06-11,45.55,0.07,5e-04,"MOL %",-71.2,"per mil",646.099290780142,"Microbial",""
"414",752946,"Domestic Well",506853,4429301,"204921","0418531",745,"GAS",548289,2016-01-19,27.33,0.03,1e-04,"MOL %",-65.09,"per mil",907.97342192691,"Microbial",""
"415",753075,"Ground Water",526528,4439626,"26160","9063169",675,"GAS",548297,2016-01-19,56.13,0.05,1e-04,"MOL %",-72.91,"per mil",1120.35928143713,"Microbial",""
"416",753683,"Commercial",530724,4397314,"77970","3663459",2006,"GAS",539029,2014-06-30,37.9,0.01,1e-04,"MOL %",-71.74,"per mil",3752.47524752475,"Microbial",""
"417",753594,"Domestic Well",525303,4444655,"104392","0100019",660,"GAS",547970,2015-12-30,75.36,0.08,3e-04,"MOL %",-71.09,"per mil",938.480697384807,"Microbial",""
"418",752851,"Domestic Well",520916,4436815,"210135","0428938",875,"GAS",535774,2013-11-18,26.55,0.04,0.005,"MOL %",-73.7,"per mil",590,"Microbial",""
"419",753065,"Domestic Well",521100,4439373,"63190","0540691B",808,"GAS",535782,2013-11-18,40.32,0.04,0.005,"MOL %",-73.7,"per mil",896,"Microbial",""
"420",754568,"Domestic Well",533356,4441414,"208261","0425247",640,"GAS",548327,2016-01-11,67.49,0.05,1e-04,"MOL %",-72.97,"per mil",1347.10578842315,"Microbial",""
"421",752807,"Ground Water",541669,4386427,"106580","0010161",900,"GAS",535661,2013-08-26,9.42,0.0096,1e-04,"MOL %",-84.97,"per mil",971.134020618557,"Microbial",""
"422",753873,"Domestic Well",523532,4434980,"175652","0363491",980,"GAS",541173,2014-12-11,69.33,0.08,5e-04,"MOL %",-71.26,"per mil",861.242236024845,"Microbial",""
"423",753871,"Domestic Well",523657,4434886,"172398","0357529A",900,"GAS",541183,2014-12-11,69.33,0.04,1e-04,"MOL %",-71.78,"per mil",1728.927680798,"Microbial",""
"424",755061,"Domestic Well",598410,4498485,"11503","0493171",0,"GAS",553827,2016-09-20,58.13,0.03,0.01,"MOL %",-69.2,"per mil",1453.25,"Microbial",""
"425",753014,"Domestic Well",529579,4393181,"148399","0276096B",780,"GAS",535956,2013-11-07,32.98,0.01,3e-04,"MOL %",-79.81,"per mil",3201.94174757282,"Microbial",""
"426",753156,"Domestic Well",530839,4395706,"51506","9007101",667,"GAS",537043,2014-01-16,48.86,0.04,1e-04,"MOL %",-82.66,"per mil",1218.45386533666,"Microbial",""
"427",753157,"Domestic Well",531168,4392599,"44424","9006960",748,"GAS",537047,2014-01-09,9.72,0.01,1e-04,"MOL %",-83.7,"per mil",962.376237623762,"Microbial",""
"428",750066,"Ground Water",528411,4435899,"229703","0461120",700,"GAS",530807,2012-11-13,48.78,0.03,1e-04,"MOL %",-72.45,"per mil",1620.59800664452,"Microbial",""
"429",755187,"Domestic Well",540611,4395697,"193354","0395018",502,"GAS",553909,2016-09-22,52.45,0.02,0.01,"MOL %",-76.7,"per mil",1748.33333333333,"Microbial",""
"430",753029,"Domestic Well",510375,4434196,"213568","0433917",753,"GAS",536455,2013-12-12,23.7,0.09,0.01,"MOL %",-64.3,"per mil",237,"Microbial",""
"431",753080,"Domestic Well",510277,4437412,"270510","3607284",700,"GAS",536457,2014-02-12,14.19,0.01,0.005,"MOL %",-75.6,"per mil",946,"Microbial",""
"432",755116,"Domestic Well",575690,4478962,"255302","0520255",1302,"GAS",553974,2016-09-28,70.82,0.04,0.01,"MOL %",-68.3,"per mil",1416.4,"Microbial",""
"433",754426,"Domestic Well",510245,4422058,"184085","0376420G",1050,"GAS",545523,2015-08-26,44.32,0.04,0.01,"MOL %",-72.6,"per mil",886.4,"Microbial",""
"434",754408,"Domestic Well",533993,4443086,"53272","9064745",704,"GAS",546534,2015-10-14,70.43,0.05,1e-04,"MOL %",-72.77,"per mil",1405.78842315369,"Microbial",""
"435",753907,"Domestic Well",523520,4434317,"178352","0480242",905,"GAS",541208,2014-12-23,56.89,0.06,1e-04,"MOL %",-72.65,"per mil",946.589018302829,"Microbial",""
"436",753900,"Domestic Well",524099,4434968,"175243","0362177",855,"GAS",541214,2014-12-22,55.33,0.05,1e-04,"MOL %",-72.89,"per mil",1104.39121756487,"Microbial",""
"437",753885,"Domestic Well",523770,4434676,"199535","0407548",936,"GAS",541234,2014-12-15,53.57,0.05,1e-04,"MOL %",-73.04,"per mil",1069.26147704591,"Microbial",""
"438",754429,"Domestic Well",515355,4440519,"242411","0492982",640,"GAS",546569,2015-10-19,81.25,0.07,1e-04,"MOL %",-70.99,"per mil",1159.05848787446,"Microbial",""
"439",754404,"Domestic Well",525559,4439319,"61444","0525374",NA,"GAS",546579,2015-10-19,44.26,0.03,1e-04,"MOL %",-71.28,"per mil",1470.43189368771,"Microbial",""
"440",754427,"Commercial",533939,4442740,"30073","0251348",690,"GAS",546587,2015-10-19,68.55,0.05,1e-04,"MOL %",-71.69,"per mil",1368.26347305389,"Microbial",""
"441",754410,"Domestic Well",534064,4441913,"57282","9064851",708,"GAS",546597,2015-10-15,76.71,0.05,1e-04,"MOL %",-71.48,"per mil",1531.1377245509,"Microbial",""
"442",755117,"Domestic Well",601345,4496883,"25131","9063090",950,"GAS",553976,2016-09-28,60.26,0.02,0.01,"MOL %",-68,"per mil",2008.66666666667,"Microbial",""
"443",754405,"Domestic Well",533983,4446256,"75498","0217395",464,"GAS",546631,2015-10-15,58.47,0.04,1e-04,"MOL %",-72.05,"per mil",1458.10473815461,"Microbial",""
"444",753637,"Domestic Well",536896,4439112,"32760","0280719B",872,"GAS",538752,2014-08-06,74.34,0.04,0.005,"MOL %",-72.22,"per mil",1652,"Microbial",""
"445",753636,"Domestic Well",536308,4440741,"0",NA,NA,"GAS",538786,2014-07-17,70.56,0.03,0.005,"MOL %",-72.64,"per mil",2016,"Microbial",""
"446",753652,"Stock or  Irrigation",568292,4471807,"292812","3661982",740,"GAS",554179,2016-10-20,13.33,0.01,0.01,"MOL %",-71.6,"per mil",666.5,"Microbial",""
"447",754571,"Domestic Well",532177,4443857,"224589","0456267A",540,"GAS",548386,2016-01-12,54.51,0.04,1e-04,"MOL %",-73.8,"per mil",1359.35162094763,"Microbial",""
"448",753452,"Domestic Well",518980,4447233,"255313","0516810",580,"GAS",547586,2015-12-01,66.35,0.1,6e-04,"MOL %",-69.33,"per mil",659.542743538767,"Microbial",""
"449",753046,"Domestic Well",525999,4444458,"267021","0545040",655,"GAS",547594,2015-11-24,74.76,0.09,6e-04,"MOL %",-68.4,"per mil",825.165562913907,"Microbial",""
"450",754257,"Domestic Well",527505,4443603,"295744","3666441",550,"GAS",547610,2016-01-06,47.87,0.03,1e-04,"MOL %",-66.88,"per mil",1590.36544850498,"Microbial",""
"451",754992,"Domestic Well",261319,4124469,"173652","0359244B",160,"GAS",553354,2016-08-03,35.47,0.01,1e-04,"MOL %",-62.9,"per mil",3511.88118811881,"Microbial",""
"452",754518,"Domestic Well",519284,4434777,"295116","3665697",940,"GAS",548394,2016-01-13,57.72,0.1,2e-04,"MOL %",-70.62,"per mil",576.047904191617,"Microbial",""
"453",754572,"Domestic Well",512880,4430683,"78740","3667317",NA,"GAS",548402,2016-01-13,72.81,0.07,1e-04,"MOL %",-70.57,"per mil",1038.65905848787,"Microbial",""
"454",757136,"Domestic Well",528375,4440737,"252821","0515105",800,"GAS",548431,2016-01-18,72.3,0.08,9e-04,"MOL %",-70.15,"per mil",893.695920889988,"Microbial",""
"455",755026,"Domestic Well",511382,4434709,"219018","0446932",800,"GAS",554242,2016-08-31,31.95,0.03,1e-04,"MOL %",-74.01,"per mil",1061.46179401993,"Microbial",""
"456",755027,"Domestic Well",512088,4433807,"175416","0363113",780,"GAS",554250,2016-08-31,44.28,0.06,7e-04,"MOL %",-70.92,"per mil",729.489291598023,"Microbial",""
"457",753432,"Domestic Well",516767,4451876,"68225","9065130",510,"GAS",538543,2014-07-02,43.75,0.06,2e-04,"MOL %",-71.54,"per mil",726.744186046512,"Microbial",""
"458",753450,"Domestic Well",521969,4448841,"66218","9065075",475,"GAS",538535,2014-07-02,56.85,0.06,1e-04,"MOL %",-73.76,"per mil",945.923460898503,"Microbial",""
"459",753731,"Domestic Well",512870,4443673,"220183","0447449",500,"GAS",554294,2016-08-09,50.14,0.06,1e-04,"MOL %",-70.51,"per mil",834.276206322795,"Microbial",""
"460",753702,"Domestic Well",514439,4441713,"44559","0203567",468,"GAS",554302,2016-08-03,53.03,0.07,1e-04,"MOL %",-71.22,"per mil",756.490727532097,"Microbial",""
"461",753262,"Domestic Well",523919,4438284,"53651","9064755",71,"GAS",537588,2014-04-10,65.18,0.04,0.005,"MOL %",-72.9,"per mil",1448.44444444444,"Microbial",""
"462",703862,"Domestic Well",511461,4431481,"87773","9065845",300,"GAS",554360,2016-10-17,66.29,0.06,2e-04,"MOL %",-70.81,"per mil",1101.16279069767,"Microbial",""
"463",753379,"Domestic Well",524371,4437784,"114230","0108930",NA,"GAS",537602,2014-04-10,74.11,0.05,0.005,"MOL %",-72.4,"per mil",1347.45454545455,"Microbial",""
"464",700018,"Domestic Well",515919,4450104,"18396","9062513",361,"GAS",554404,2016-09-08,41.35,0.13,0.02,"MOL %",-68.41,"per mil",275.666666666667,"Microbial",""
"465",753277,"Domestic Well",515721,4448588,"69614","9065195",NA,"GAS",538030,2014-05-13,42.24,0.05,1e-04,"MOL %",-69.39,"per mil",843.11377245509,"Microbial",""
"466",753591,"Commercial",526891,4448722,"55618","0471890",0,"GAS",539322,2014-08-18,62.49,0.07,0.0057,"MOL %",-73.22,"per mil",825.495376486129,"Microbial",""
"467",754390,"Domestic Well",533695,4442127,"283200","3645430",850,"GAS",546330,2015-10-05,71.97,0.06,9e-04,"MOL %",-72.37,"per mil",1181.77339901478,"Microbial",""
"468",754389,"Domestic Well",518747,4434214,"228470","0463722",940,"GAS",546340,2015-10-05,58.2,0.09,2e-04,"MOL %",-70.27,"per mil",645.232815964523,"Microbial",""
"469",754388,"Domestic Well",517728,4435352,"36032","9063818",848,"GAS",546346,2015-10-01,57.41,0.09,5e-04,"MOL %",-70.62,"per mil",634.364640883978,"Microbial",""
"470",754384,"Domestic Well",518658,4434172,"82250","0345291",860,"GAS",546355,2015-09-28,60.15,0.08,2e-04,"MOL %",-71.22,"per mil",750,"Microbial",""
"471",754298,"Domestic Well",532857,4442687,"70900","9065242",NA,"GAS",546368,2015-08-17,63.38,0.05,1e-04,"MOL %",-72.92,"per mil",1265.06986027944,"Microbial",""
"472",754391,"Domestic Well",518810,4434565,"44172","9064379",800,"GAS",546444,2015-10-08,51.5,0.05,1e-04,"MOL %",-71.91,"per mil",1027.94411177645,"Microbial",""
"473",754392,"Domestic Well",518388,4434855,"123711","0221667",870,"GAS",546450,2015-10-08,59.82,0.08,2e-04,"MOL %",-69.52,"per mil",745.885286783042,"Microbial",""
"474",755147,"Domestic Well",512845,4431721,"139267","0252963B",795,"GAS",554426,2016-10-27,45.38,0.05,3e-04,"MOL %",-70.61,"per mil",902.186878727634,"Microbial",""
"475",755035,"Commercial",509830,4434122,"115364","0205761",675,"GAS",554446,2016-09-07,33.26,0.03,1e-04,"MOL %",-70.26,"per mil",1104.98338870432,"Microbial",""
"476",755055,"Domestic Well",511237,4433062,"99448","0093781A",680,"GAS",554454,2016-09-22,48.81,0.04,1e-04,"MOL %",-72.07,"per mil",1217.20698254364,"Microbial",""
