"","facility_id","facility_type","utm_x83","utm_y83","permit_number","receipt_number","well_depth","wattenberg","btex_sampled","ch4_sampled","btex_detected","ch4_detected","methane","ethane","propane","fraction","delta_13c_c1","origin"
"600","753177","Domestic Well",539066,4443332,"290169","3658079",NA,TRUE,TRUE,TRUE,FALSE,TRUE,50.15,0.05,0.005,911.818181818182,-70,"Microbial"
"601","753178","Domestic Well",534335,4452109,"184561","0379309",280,TRUE,TRUE,TRUE,FALSE,TRUE,59.86,0.06,0.005,920.923076923077,-73.1,"Microbial"
"602","753179","Domestic Well",517716,4462411,"287458","3653359",75,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"603","753183","Domestic Well",522973,4420245,"53730","0459728",340,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"604","753184","Domestic Well",523260,4419979,"55161","0469852",420,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"605","753185","Domestic Well",522585,4418862,"59314","0504646J",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"606","753189","Irrigation",522977,4458420,"8522","0512748",60,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"607","753194","Domestic Well",561790,4495832,"162523","0331512A",214,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"608","753195","Domestic Well",561317,4495613,"280123","3638330B",350,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"609","753196","Domestic Well",509543,4428750,"288643","3655701",840,TRUE,TRUE,TRUE,TRUE,TRUE,64.41,7.73,2.36,6.38354806739346,-54.63,"Thermogenic"
"610","753198","Ground Water",544684,4458527,"157907","0316291B",133,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"611","753199","Domestic Well",551359,4493985,"216113","0441164",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"612","753207","Domestic Well",522827,4452030,"162288","0331022b",440,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"613","753208","Domestic Well",510570,4437926,"107308","0105891",634,TRUE,TRUE,TRUE,FALSE,TRUE,37.94,0.04,1e-04,946.134663341646,-73.33,"Microbial"
"614","753211","Domestic Well",538574,4484193,"235728","0478298",360,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"615","753218","Domestic Well",519495,4450576,"276894","3626438",300,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"616","753219","Domestic Well",524143,4445201,"228968","0465526",600,TRUE,TRUE,TRUE,FALSE,TRUE,61.98,0.07,1e-04,884.16547788873,-72.45,"Microbial"
"617","753220","Domestic Well",538752,4431623,"76258","9065413",1113,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"618","753223","Domestic Well",540997,4476118,"227186","0460890",505,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"619","753224","Domestic Well",525222,4487568,"8521","9059986",60,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"620","753226","Domestic Well",519772,4450477,"274188","3616678",300,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"621","753230","Stock or  Irrigation",521141,4489212,"195","9058338A",55,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"622","753239","Domestic Well",531471,4478602,"77432","0056939",440,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"623","753240","Ground Water",531514,4484665,"177447","0366698",265,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"624","753241","Stock or  Irrigation",521280,4451752,"91371","9065925",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"625","753242","Domestic Well",516226,4450379,"125634","0225766",250,TRUE,TRUE,TRUE,FALSE,TRUE,57.74,2.23,0.68,19.8419243986254,-63.46,"Mixed"
"626","753243","Domestic Well",519422,4448723,"136561","0238447",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"627","753244","Domestic Well",519420,4449542,"44369","9064392",330,TRUE,TRUE,TRUE,FALSE,TRUE,20.8,2.86,1.04,5.33333333333333,-45.86,"Thermogenic"
"628","753245","Domestic Well",516195,4450366,"68535","9065140",NA,TRUE,TRUE,TRUE,TRUE,TRUE,52.47,1.15,0.37,34.5197368421053,-66.03,"Mixed"
"629","753254","Stock or  Irrigation",521259,4489202,"51858","0445776",60,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"630","753255","Ground Water",534174,4452623,"237713","0481084",283,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"631","753256","Irrigation",521421,4489213,"107","9058282",52,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"632","753258","Domestic Well",517815,4427324,"104921","900536",60,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"633","753262","Domestic Well",523919,4438284,"53651","9064755",71,TRUE,TRUE,TRUE,FALSE,TRUE,65.18,0.04,0.005,1448.44444444444,-72.9,"Microbial"
"634","753263","Domestic Well",515466,4452309,"106310","0106352",300,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"635","753264","Domestic Well",513922,4452830,"247450","0499748",260,TRUE,TRUE,TRUE,FALSE,TRUE,14.71,0.0067,1e-04,2163.23529411765,-73.05,"Microbial"
"636","753265","Domestic Well",517294,4450417,"252360","0513030B",400,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"637","753266","Domestic Well",514397,4453475,"54128","9064764",60,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"638","753269","Domestic Well",538584,4489218,"49962","9064664",480480,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"639","753270","Domestic Well",532213,4483133,"139936","0254736",180,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"640","753271","Ground Water",532939,4480797,"169","9058327",30,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"641","753272","Ground Water",544172,4488924,"230682","469654",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"642","753273","Domestic Well",512996,4482240,"112702","9066258",345,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"643","753274","Ground Water",517377,4468080,"276761","3625634",600,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"644","753277","Domestic Well",515721,4448588,"69614","9065195",NA,TRUE,TRUE,TRUE,FALSE,TRUE,42.24,0.05,1e-04,843.11377245509,-69.39,"Microbial"
"645","753278","Domestic Well",518561,4447254,"250692","0508504",355,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"646","753279","Domestic Well",520528,4451944,"68856","9065160",267,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"647","753280","Domestic Well",518089,4455359,"18759","9062539",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"648","753283","Domestic Well",519155,4476426,"90232","0080212",36,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"649","753286","Domestic Well",519580,4448559,"66637","0364324",410,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"650","753288","Domestic Well",523679,4476706,"34280","9063744",40,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"651","753291","Domestic Well",507267,4482817,"13066","9061443",35,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"652","753297","Domestic Well",505423,4481236,"247465","0505054B",550,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"653","753323","Domestic Well",530209,4461646,"256717","3655358",70,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"654","753325","Domestic Well",514035,4451926,"157137","0312785B",59,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"655","753326","Commercial",515393,4448046,"267903","0538822",53,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"656","753327","Domestic Well",522218,4451927,"240343","0489425",400,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"657","753332","Domestic Well",517486,4448678,"105272","9066188",425,TRUE,TRUE,TRUE,FALSE,TRUE,26.82,0.04,1e-04,668.827930174564,-72.1,"Microbial"
"658","753335","Commercial",517807,4451861,"269841","3603050",480,TRUE,TRUE,TRUE,FALSE,TRUE,15.92,0.02,1e-04,792.039800995025,-71.47,"Microbial"
"659","753336","Domestic Well",517885,4451768,"269842","3603051",470,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"660","753337","Domestic Well",518064,4454695,"28955","9063420",48,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"661","753338","Domestic Well",514495,4448214,"266676","0543834",280,TRUE,TRUE,TRUE,FALSE,TRUE,35.36,0.05,1e-04,705.788423153693,-71.29,"Microbial"
"662","753339","Domestic Well",520981,4454061,"280224","3638536",220,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"663","753340","Commercial",515379,4448211,"267902","0541946",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"664","753343","Domestic Well",521585,4453604,"80341","9065578",100,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"665","753355","Domestic Well",524255,4446516,"211206","0428099",680,TRUE,TRUE,TRUE,FALSE,TRUE,66.27,0.1,9e-04,656.788899900892,-69.94,"Microbial"
"666","753358","Domestic Well",513880,4451757,"189573","0389396B",52,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"667","753367","Domestic Well",514948,4451717,"44783","0329284",59,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"668","753368","Commercial",523810,4451820,"278835","3632942",480,TRUE,TRUE,TRUE,FALSE,TRUE,9.89,0.84,0.13,10.1958762886598,-45.98,"Thermogenic"
"669","753372","Domestic Well",516399,4454912,"284032","3647018",225,TRUE,TRUE,TRUE,FALSE,TRUE,28.76,0.03,1e-04,955.481727574751,-76.51,"Microbial"
"670","753379","Domestic Well",524371,4437784,"114230","0108930",NA,TRUE,TRUE,TRUE,TRUE,TRUE,74.11,0.05,0.005,1347.45454545455,-72.4,"Microbial"
"671","753380","Domestic Well",524150,4437539,"4525","9059242",33,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"672","753381","Domestic Well",523966,4437549,"96128","9066007",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"673","753386","Domestic Well",523908,4444784,"7230","9059851",44,TRUE,TRUE,TRUE,FALSE,TRUE,33.15,0.04,1e-04,826.683291770573,-72.67,"Microbial"
"674","753389","Domestic Well",515255,4448717,"27587","9063349",47,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"675","753390","Domestic Well",517774,4455729,"183821","0369806b",57,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"676","753397","Domestic Well",515324,4448559,"214022","0436888b",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"677","753398","Domestic Well",506208,4427830,"44900","0382463",815,TRUE,TRUE,TRUE,TRUE,TRUE,45.55,0.07,5e-04,646.099290780142,-71.2,"Microbial"
"678","753399","Commercial",517584,4446370,"62974","0541011",547,TRUE,TRUE,TRUE,FALSE,TRUE,42.85,0.06,1e-04,712.978369384359,-71.86,"Microbial"
"679","753400","Domestic Well",515422,4452036,"72855","9065299",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"680","753411","Domestic Well",507377,4478789,"34670","0267014",24,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"681","753412","Domestic Well",508236,4478106,"217719","0442604",37,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"682","753413","Domestic Well",524288,4434844,"268526","3600751",920,TRUE,TRUE,TRUE,FALSE,TRUE,67.66,0.04,1e-04,1687.28179551122,-70.78,"Microbial"
"683","753417","Domestic Well",514986,4451415,"186469","0382931B",60,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"684","753418","Domestic Well",515555,4449540,"83666","9065731",325,TRUE,TRUE,TRUE,FALSE,TRUE,48.32,0.06,1e-04,803.993344425957,-70.73,"Microbial"
"685","753429","Domestic Well",514439,4451929,"240260","0489857b",54,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"686","753431","Domestic Well",515164,4449838,"243730","0494839b",50,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"687","753432","Domestic Well",516767,4451876,"68225","9065130",510,TRUE,TRUE,TRUE,FALSE,TRUE,43.75,0.06,2e-04,726.744186046512,-71.54,"Microbial"
"688","753442","Stock or  Irrigation",538645,4470547,"5854","9059435",72,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"689","753443","Stock or  Irrigation",557146,4463833,"18784","9062547",151,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"690","753444","Domestic Well",522511,4451902,"17837","9062470",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"691","753445","Domestic Well",523550,4446897,"236954","0481950",705,TRUE,TRUE,TRUE,FALSE,TRUE,70.97,0.1,9e-04,703.369672943508,-70.13,"Microbial"
"692","753446","Domestic Well",505587,4427652,"132959","0239290",816,TRUE,TRUE,TRUE,FALSE,TRUE,59.2,0.07,5e-04,839.716312056738,-71.31,"Microbial"
"693","753448","Domestic Well",519353,4451009,"158869","0317013",280,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"694","753449","Domestic Well",517953,4447179,"254288","0517556",460,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"695","753450","Domestic Well",521969,4448841,"66218","9065075",475,TRUE,TRUE,TRUE,FALSE,TRUE,56.85,0.06,1e-04,945.923460898503,-73.76,"Microbial"
"696","753451","Domestic Well",520837,4452795,"69623","9065196",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"697","753452","Domestic Well",518980,4447233,"255313","0516810",580,TRUE,TRUE,TRUE,FALSE,TRUE,66.35,0.1,6e-04,659.542743538767,-69.33,"Microbial"
"698","753454","Stock or  Irrigation",562409,4471303,"165930","0019533",31,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"699","753460","Domestic Well",514424,4452299,"195890","0400551b",65,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"700","753463","Domestic Well",512541,4442216,"199251","0407265B",540,TRUE,TRUE,TRUE,FALSE,TRUE,46.41,0.05,1e-04,926.347305389221,-71.38,"Microbial"
"701","753464","Domestic Well",521665,4448882,"80798","3653213",NA,TRUE,TRUE,TRUE,FALSE,TRUE,50.98,0.06,1e-04,848.252911813644,-74.58,"Microbial"
"702","753466","Commercial",523908,4452645,"274973","3619770",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"703","753474","Irrigation",522377,4486787,"14543","9062007",49,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"704","753491","Domestic Well",523342,4453062,"66385","0087758",389,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"705","753492","Domestic Well",545785,4486036,"233872","0477386",620,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"706","753493","Domestic Well",547274,4483596,"82320","3646154",70,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"707","753494","Domestic Well",530884,4481010,"82274","9065659",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"708","753496","Domestic Well",549719,4465086,"97477","9066053",105,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"709","753497","Stock or  Irrigation",549856,4464704,"91152","0017542A",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"710","753498","Irrigation",517665,4463187,"10450","9060337",28,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"711","753499","Domestic Well",516938,4455018,"237714","0481594",360,TRUE,TRUE,TRUE,FALSE,TRUE,41.62,0.05,1e-04,830.738522954092,-76.18,"Microbial"
"712","753500","Domestic Well",522010,4453380,"229069","0467222",68,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"713","753502","Domestic Well",530494,4483494,"110361","0106649",185,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"714","753506","Domestic Well",527933,4473928,"278357","3631604",30,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"715","753511","Domestic Well",504742,4427872,"292490","3661571",45,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"716","753512","Domestic Well",507339,4451226,"232985","0475501",120,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"717","753513","Domestic Well",523558,4445087,"75080","9065375",NA,TRUE,TRUE,TRUE,FALSE,TRUE,62.44,0.07,1e-04,890.727532097004,-73.02,"Microbial"
"718","753527","Domestic Well",519615,4436642,"57279","9064848",783,TRUE,TRUE,TRUE,FALSE,TRUE,45.08,0.05,1e-04,899.800399201597,-73.42,"Microbial"
"719","753534","Domestic Well",524178,4444139,"174063","0360691",605,TRUE,TRUE,TRUE,FALSE,TRUE,61.65,0.08,2e-04,768.703241895262,-72.11,"Microbial"
"720","753535","Domestic Well",524158,4444492,"213643","0435200",600,TRUE,TRUE,TRUE,FALSE,TRUE,58.96,0.06,1e-04,981.031613976705,-72.54,"Microbial"
"721","753536","Domestic Well",523415,4444728,"287456","3652666",620,TRUE,TRUE,TRUE,FALSE,TRUE,60.96,0.07,1e-04,869.614835948645,-72.35,"Microbial"
"722","753546","Domestic Well",505999,4446946,"70334","9065222",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"723","753549","Domestic Well",512215,4420993,"50990","0279039B",400,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"724","753560","Domestic Well",504810,4484361,"143100","0263128",35,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"725","753579","Domestic Well",513294,4422909,"153838","0298004B",260,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"726","753580","Domestic Well",539464,4443661,"223919","0457189B",920,TRUE,TRUE,TRUE,FALSE,TRUE,56.52,0.03,0.005,1614.85714285714,-72.5,"Microbial"
"727","753581","Domestic Well",524262,4459267,"277779","3628577",220,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"728","753589","Domestic Well",521832,4458339,"249258","0503501",350,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"729","753590","Domestic Well",523992,4456886,"217001","0443539",378,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"730","753591","Commercial",526891,4448722,"55618","0471890",0,TRUE,TRUE,TRUE,FALSE,TRUE,62.49,0.07,0.0057,825.495376486129,-73.22,"Microbial"
"731","753592","Commercial",527272,4447840,"272120","3611989",NA,TRUE,TRUE,TRUE,FALSE,TRUE,64.35,0.06,1e-04,1070.71547420965,-73.08,"Microbial"
"732","753594","Domestic Well",525303,4444655,"104392","0100019",660,TRUE,TRUE,TRUE,FALSE,TRUE,75.36,0.08,3e-04,938.480697384807,-71.09,"Microbial"
"733","753603","Stock or  Irrigation",538665,4452801,"11048","9060556",260,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"734","753604","Domestic Well",547454,4485834,"171247","0353589",260,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"735","753605","Domestic Well",532309,4479203,"8422","9059973",30,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"736","753611","Commercial",546185,4468888,"282261","0048961",45,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"737","753615","Ground Water",507672,4477166,"133551","0240502",600,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"738","753624","Stock or  Irrigation",519641,4458763,"20025","9062707",51,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"739","753627","Irrigation",509405,4483816,"1354","0004301",25,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"740","753628","Domestic Well",519428,4442351,"34176","9063736",35,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"741","753630","Domestic Well",539369,4468882,"20712","9062802",28,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"742","753634","Domestic Well",502659,4442648,"635","9058540",250,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"743","753635","Domestic Well",502161,4443895,"1084","9058652",155,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"744","753636","Domestic Well",536308,4440741,"0",NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,70.56,0.03,0.005,2016,-72.64,"Microbial"
"745","753637","Domestic Well",536896,4439112,"32760","0280719B",872,TRUE,TRUE,TRUE,FALSE,TRUE,74.34,0.04,0.005,1652,-72.22,"Microbial"
"746","753638","Domestic Well",499275,4433897,"201816","0411674",500,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"747","753639","Domestic Well",526728,4448541,"84518","9065761",375,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"748","753640","Domestic Well",499666,4435004,"66499","9065082",600,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"749","753641","Domestic Well",499300,4433708,"199941","0408479",560,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"750","753650","Domestic Well",514971,4451413,"216869","0443593B",55,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"751","753652","Stock or  Irrigation",568292,4471807,"292812","3661982",740,TRUE,TRUE,TRUE,TRUE,TRUE,13.33,0.01,0.01,666.5,-71.6,"Microbial"
"752","753653","Ground Water",518248,4476653,"58693","0517892",400,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"753","753659","Domestic Well",521360,4466194,"26129","0320427B",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"754","753661","Domestic Well",499417,4433860,"198317","0403580",520,TRUE,TRUE,TRUE,FALSE,TRUE,86.65,0.26,1e-04,333.141099577086,-90.4,"Microbial"
"755","753672","Ground Water",514654,4482260,"234231","0475932",620,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"756","753673","Domestic Well",533892,4466209,"67831","9065111",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"757","753675","Domestic Well",533745,4466112,"171342","0354071",235,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"758","753680","Domestic Well",509604,4428950,"288645","3654946",800,TRUE,TRUE,TRUE,FALSE,TRUE,16.85,2.26,0.81,5.4885993485342,-53.02,"Thermogenic"
"759","753691","Stock or  Irrigation",521681,4491270,"11315","0463210",30,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"760","753695","Stock or  Irrigation",524776,4491177,"1635","9058785",68,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"761","753699","Domestic Well",530961,4444779,"175242","0362631",640,TRUE,TRUE,TRUE,FALSE,TRUE,60.33,0.05,1e-04,1204.19161676647,-71.28,"Microbial"
"762","753700","Domestic Well",524631,4444324,"241040","3647000",680,TRUE,TRUE,TRUE,TRUE,TRUE,80.42,0.08,2e-04,1002.74314214464,-71.07,"Microbial"
"763","753701","Stock or  Irrigation",532251,4444846,"154774","0301546",60,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"764","753702","Domestic Well",514439,4441713,"44559","0203567",468,TRUE,TRUE,TRUE,FALSE,TRUE,53.03,0.07,1e-04,756.490727532097,-71.22,"Microbial"
"765","753707","Domestic Well",525500,4444095,"66897","9065096",540,TRUE,TRUE,TRUE,FALSE,TRUE,75.25,0.12,0.0032,610.795454545455,-70.16,"Microbial"
"766","753709","Domestic Well",499755,4433864,"197001","0401971",580,TRUE,TRUE,TRUE,FALSE,TRUE,38.36,0.11,1e-04,348.410535876476,-87.34,"Microbial"
"767","753713","Domestic Well",523647,4456936,"279991","3634888",73,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"768","753714","Domestic Well",531165,4444159,"179023","0368856",530,TRUE,TRUE,TRUE,FALSE,TRUE,60.05,0.05,1e-04,1198.60279441118,-72.69,"Microbial"
"769","753715","Domestic Well",523020,4435776,"134730","0243922",886,TRUE,TRUE,TRUE,FALSE,TRUE,53.97,0.07,1e-04,769.900142653352,-73.1,"Microbial"
"770","753716","Irrigation",530446,4490932,"152749","0293134",360,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"771","753722","Domestic Well",524180,4435736,"157770","0313223",860,TRUE,TRUE,TRUE,FALSE,TRUE,68.38,0.04,2e-04,1700.99502487562,-72.62,"Microbial"
"772","753723","Domestic Well",524187,4434832,"159324","3644748",870,TRUE,TRUE,TRUE,FALSE,TRUE,23.47,0.02,1e-04,1167.66169154229,-85.36,"Microbial"
"773","753724","Domestic Well",530652,4445037,"182975","0375459",652,TRUE,TRUE,TRUE,FALSE,TRUE,71.81,0.08,8e-04,888.737623762376,-70.94,"Microbial"
"774","753725","Commercial",523016,4436040,"54673","0466019",1060,TRUE,TRUE,TRUE,FALSE,TRUE,76.25,0.12,9e-04,630.686517783292,-70.06,"Microbial"
"775","753726","Domestic Well",518347,4430248,"184986","0379791",980,TRUE,TRUE,TRUE,FALSE,TRUE,44.41,0.05,1e-04,886.427145708583,-74.06,"Microbial"
"776","753727","Domestic Well",523796,4434976,"185084","0379538",870,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"777","753731","Domestic Well",512870,4443673,"220183","0447449",500,TRUE,TRUE,TRUE,FALSE,TRUE,50.14,0.06,1e-04,834.276206322795,-70.51,"Microbial"
