"","OBJECTID","facility_id","facility_type","permit_number","receipt_number","ch4_sampled","btex_sampled","nearest_og","nearest_scp","nearest_cscp","btex_detected","ch4_detected"
"1216",1393,"755791","Domestic Well","49159","9064623","yes","yes",1492.19904838463,4083.02938548806,6048.31132278728,"btex not detected","ch4 not detected"
"1217",1394,"755792","Domestic Well","287248","3653012","yes","yes",155.425223178222,1014.43118637547,1788.3415971053,"btex detected","ch4 detected"
"1218",1395,"755793","Domestic Well","234016","0476018","yes","yes",105.89145385724,1040.2026558342,1978.88837760446,"btex not detected","ch4 detected"
"1219",1396,"755794","Domestic Well","42431","0350712","yes","yes",263.577313136013,444.7700812289,1902.12344678362,"btex not detected","ch4 detected"
"1220",1397,"755795","Domestic Well","139147","0252985","yes","yes",292.605536516314,332.676309342416,1354.44328984714,"btex not detected","ch4 detected"
"1221",1398,"755796","Domestic Well","68577","9065144","yes","yes",315.539221016976,840.313829154303,2425.98884161938,"btex not detected","ch4 detected"
"1222",1399,"755803","Domestic Well","75711","3652330","yes","yes",103.368273662667,286.478964372055,936.706847549477,"btex not detected","ch4 detected"
"1223",1400,"755831","Domestic Well","76296","9065414","yes","yes",283.381368477181,318.730727077362,1300.98900297126,"btex not detected","ch4 detected"
"1224",1401,"755881","Domestic Well","17560","9062458","yes","yes",138.708327075198,472.400923788746,1395.57668161962,"btex not detected","ch4 detected"
"1225",1402,"755896","Domestic Well","244824","0497425","yes","yes",107.424392015966,1079.4738045451,1852.18952453295,"btex not detected","ch4 detected"
"1226",1403,"755901","Ground Water","256399","0522241A","yes","yes",275.118156434649,468.472544634855,2753.42271440951,"btex not detected","ch4 not detected"
"1227",1404,"755902","Commercial","45561","0390738","yes","yes",256.970815463546,1083.42494977804,1325.34828238545,"btex not detected","ch4 detected"
"1228",1405,"755905","Domestic Well","303127","3676781","yes","yes",75.2927619363243,294.018918554797,798.177795356311,"btex detected","ch4 detected"
"1229",1406,"755906","Domestic Well","115376","0205423","yes","yes",214.830165479618,581.517232824698,1214.76411484203,"btex not detected","ch4 detected"
"1230",1407,"755907","Ground Water","11566","9060779","yes","yes",182.258058806737,287.815166971359,287.815166971359,"btex not detected","ch4 not detected"
"1231",1408,"755910","Domestic Well","291522","3660202","yes","yes",134.833230325465,1191.21092060094,2305.24763552669,"btex not detected","ch4 detected"
"1232",1409,"755916","Domestic Well","213562","0434212B","yes","yes",155.389832357204,156.204141292441,1130.84649516582,"btex not detected","ch4 not detected"
"1233",1410,"755918","Irrigation","286879","3651429","yes","yes",220.327029662727,617.173595021411,1776.2319935099,"btex not detected","ch4 not detected"
"1234",1411,"755919","Domestic Well","74712","9065363","yes","yes",161.928996785628,256.067267678818,1143.14872135318,"btex not detected","ch4 not detected"
"1235",1412,"755920","Commercial","67416","3631544","yes","yes",182.693732787964,348.923174381727,887.044358681717,"btex not detected","ch4 detected"
"1236",1413,"755921","Domestic Well","29654","9063454","yes","yes",330.928995405359,523.08101705472,1054.16620617318,"btex not detected","ch4 not detected"
"1237",1414,"755927","Domestic Well","260406","0531072","yes","yes",18.9736659610103,609.423823047806,2924.76090905273,"btex not detected","ch4 detected"
"1238",1415,"755930","Irrigation","14826","9062068","yes","yes",285.776136162556,697.795735062625,2843.83650826798,"btex not detected","ch4 not detected"
"1239",1416,"755936","Domestic Well","225207","0458044B","yes","yes",381.24663932945,380.204028500769,3193.05089062631,"btex not detected","ch4 detected"
"1240",1418,"756944","Domestic Well","98583","9066077","yes","yes",308.519043172379,886.64443928172,886.64443928172,"btex not detected","ch4 not detected"
"1241",1419,"756945","Domestic Well","297242","3668738","yes","yes",242.099153240981,3077.31420535635,5918.13412497499,"btex not detected","ch4 not detected"
"1242",1420,"756950","Domestic Well","274412","3617111","yes","yes",202.632672587616,543.956724818539,2907.45180036313,"btex not detected","ch4 detected"
"1243",1421,"756951","Domestic Well","223771","0456122","yes","yes",210.440015206234,580.925988884262,2849.91333855135,"btex not detected","ch4 detected"
"1244",1422,"756957","Domestic Well","242165","0494748B","yes","yes",562.971580099742,3536.62661055444,6221.85573286736,"btex not detected","ch4 not detected"
"1245",1423,"756958","Domestic Well","65912","9065068","yes","yes",547.36550859549,1811.77186730707,4420.21898364907,"btex not detected","ch4 detected"
"1246",1424,"756959","Commercial","55617","0474233","yes","yes",432.251084440514,2214.5753772835,4869.04542758986,"btex not detected","ch4 detected"
"1247",1425,"756960","Domestic Well","122608","0219241","yes","yes",608.030426870235,1899.73564804803,4767.36790639473,"btex not detected","ch4 detected"
"1248",1428,"756973","Domestic Well","151855","0289755","yes","yes",231.294184967975,261.892617180233,392.634127788274,"btex not detected","ch4 detected"
"1249",1429,"756974","Domestic Well","198036","0402372","yes","yes",399.111513239095,3401.39743538409,6242.29919801909,"btex not detected","ch4 detected"
"1250",1430,"756975","Municipal","31143","0262820","yes","yes",461,1821.54847986775,4658.90718940862,"btex not detected","ch4 not detected"
"1251",1431,"756977","Stock or  Irrigation","157754","0313533","yes","yes",233.308808234923,429.900161656589,4277.01528138108,"btex not detected","ch4 not detected"
"1252",1432,"756980","Domestic Well","302446","3676029","yes","yes",216.205920362972,4235.3646965169,7032.88785151841,"btex not detected","ch4 detected"
"1253",1433,"756981","Domestic Well","158039","0311988","yes","yes",448.377073454921,2175.33456938516,4788.28090905313,"btex not detected","ch4 detected"
"1254",1434,"756982","Domestic Well","267500","0546400","yes","yes",386.927641814332,2237.4978001571,4883.77458591148,"btex not detected","ch4 detected"
"1255",1435,"756983","Domestic Well","243360","0497731","yes","yes",398.246155034798,2155.90191919877,4893.78716790652,"btex not detected","ch4 detected"
"1256",1436,"756984","Domestic Well","189857","0388051B","yes","yes",369.243821884673,3132.84040206085,6088.95294981054,"btex not detected","ch4 detected"
"1257",1437,"756985","Domestic Well","33108","9063665","yes","yes",607.602666221932,1935.38152924904,4838.99635286006,"btex not detected","ch4 not detected"
"1258",1438,"756986","Domestic Well","269759","3606357","yes","yes",321.602238798177,2331.88188203316,4983.39787767026,"btex not detected","ch4 detected"
"1259",1439,"756987","Domestic Well","16003","9062311","yes","yes",467.004282635609,1260.77525384447,3336.55099120578,"btex not detected","ch4 detected"
"1260",1440,"756988","Domestic Well","55038","0466533","yes","yes",306.444122149536,1498.85629752827,1498.85629752827,"btex not detected","ch4 not detected"
"1261",1441,"756998","Stock or  Irrigation","229984","0467841","yes","yes",309.103542522566,470.491321459081,3405.96543155501,"btex not detected","ch4 detected"
"1262",1442,"756999","Irrigation","280685","3639301","yes","yes",338.998525070538,635.226453375174,2412.48426888588,"btex not detected","ch4 not detected"
"1263",1443,"757003","Domestic Well","68755","9065149","yes","yes",377.985449455399,1267.0148402153,3882.89631502315,"btex not detected","ch4 not detected"
"1264",1444,"757006","Commercial","113279","0231034","yes","yes",236.78260071213,289.199776000801,949.950167595984,"btex not detected","ch4 not detected"
"1265",1445,"757009","Domestic Well","170243","0353040B","yes","yes",186.678868648811,1872.35221372389,2064.34303256125,"btex not detected","ch4 not detected"
"1266",1446,"757013","Domestic Well","169485","0340269","yes","yes",357.418522183728,2424.44249933161,5089.24666247038,"btex not detected","ch4 detected"
"1267",1447,"757021","Domestic Well","155191","0304113B","yes","yes",178.630904381073,1064.97142808087,1760.37116043852,"btex not detected","ch4 detected"
"1268",1448,"757022","Domestic Well","72813","9065296","yes","yes",162.098735343617,342.891607901014,2160.87634381982,"btex not detected","ch4 detected"
"1269",1449,"757023","Domestic Well","41531","0219240","yes","yes",605.527868887965,1936.51621436484,4803.70923057128,"btex not detected","ch4 detected"
"1270",1450,"757028","Domestic Well","26654","9063238","yes","yes",159.012578118839,948.626164666225,984.693332020839,"btex not detected","ch4 not detected"
"1271",1451,"757031","Domestic Well","230685","0469834","yes","yes",60.00833275471,561.48579558149,6856.95047998966,"btex not detected","ch4 detected"
"1272",1452,"757032","Domestic Well","89194","9065878","yes","yes",328,1479.36686161662,5191.66210978879,"btex not detected","ch4 detected"
"1273",1453,"757046","Domestic Well","41415","0217397","yes","yes",369.867543858609,2396.5833969742,5061.37803004885,"btex not detected","ch4 detected"
"1274",1454,"757047","Domestic Well","301654","3675091","yes","yes",171.128606609182,1000.38548827967,3272.26775347978,"btex not detected","ch4 not detected"
"1275",1455,"757048","Domestic Well","42685","9064280","yes","yes",564.673356906451,3445.90991669538,6403.36347451809,"btex not detected","ch4 not detected"
"1276",1456,"757049","Domestic Well","61759","9064956","yes","yes",95.0789145920377,285.989735190248,1174.79196905401,"btex not detected","ch4 detected"
"1277",1457,"757050","Commercial","67561","3632474","yes","yes",634.618783207683,1352.05942871739,4782.92227517423,"btex not detected","ch4 detected"
"1278",1458,"757051","Domestic Well","23887","9063023","yes","yes",240.919073549605,2971.14201806431,6377.58095404957,"btex not detected","ch4 detected"
"1279",1459,"757052","Domestic Well","223888","0456366","yes","yes",313.229947482676,424.184176436391,427.661771930956,"btex detected","ch4 not detected"
"1280",1460,"757053","Domestic Well","180502","0371563","yes","yes",381.53636786026,1428.43586910037,5043.91152300024,"btex not detected","ch4 detected"
"1281",1461,"757054","Domestic Well","271895","3608933","yes","yes",242.033055593652,2514.10502188813,5169.99965724206,"btex not detected","ch4 detected"
"1282",1462,"757055","Domestic Well","47968","3655558","yes","yes",761.22664167776,1044.35094242185,4638.08239524421,"btex not detected","ch4 detected"
"1283",1463,"757056","Domestic Well","245964","0501247","yes","yes",117.711511756497,1933.15698201392,1933.15698201392,"btex not detected","ch4 not detected"
"1284",1464,"757061","Stock or  Irrigation","253652","0515825","yes","yes",438.152941334416,5075.30890903712,7478.90285592145,"btex not detected","ch4 detected"
"1285",1465,"757062","Stock or  Irrigation","282262","3643402","yes","yes",420.53418410398,5158.24567624006,5158.24567624006,"btex not detected","ch4 not detected"
"1286",1466,"757065","Domestic Well","128361","9066422","yes","yes",375.765884561119,1258.78555660267,1506.08583088899,"btex not detected","ch4 detected"
"1287",1467,"757068","Domestic Well","244394","0499374","yes","yes",437.303098548364,1240.63416216552,4505.62371660508,"btex not detected","ch4 detected"
"1288",1468,"757069","Domestic Well","273011","3614362","yes","yes",325.983128397775,790.867107250798,2602.08989604025,"btex not detected","ch4 detected"
"1289",1469,"757070","Domestic Well","56602","0482052","yes","yes",599.650731676365,928.162065451644,3885.5340118694,"btex not detected","ch4 detected"
"1290",1470,"757077","Domestic Well","178327","0367174","yes","yes",387.056843370583,1021.0937486141,2719.99840816544,"btex not detected","ch4 detected"
"1291",1471,"757080","Domestic Well","294805","3665070B","yes","yes",369.177464100939,966.667835913835,4917.09951905384,"btex not detected","ch4 detected"
"1292",1472,"757081","Domestic Well","142263","0260271","yes","yes",330.260503239488,347.052953207713,806.785584660821,"btex not detected","ch4 not detected"
"1293",1473,"757082","Irrigation","13388","9061570","yes","yes",111.018016555873,1867.72723682274,5671.02721390788,"btex not detected","ch4 not detected"
"1294",1474,"757084","Domestic Well","43430","0253028","yes","yes",265.708486879889,1400.21943115216,5289.81745735064,"btex not detected","ch4 detected"
"1295",1475,"757086","Domestic Well","233584","0476324","yes","yes",229.595296119063,1155.1494178902,2284.89716434345,"btex not detected","ch4 detected"
"1296",1476,"757087","Domestic Well","146766","0271297","yes","yes",649.397412991459,909.807727908409,4833.21890134351,"btex not detected","ch4 not detected"
"1297",1477,"757088","Domestic Well","41921","9064251","yes","yes",393.081416502994,1103.6040877545,4052.540461432,"btex not detected","ch4 not detected"
"1298",1478,"757089","Domestic Well","73649","9065325","yes","yes",397.327320983594,1283.87389532322,5680.08050154051,"btex not detected","ch4 not detected"
"1299",1479,"757090","Domestic Well","239257","0486985","yes","yes",276.407308152299,1313.60338443174,2329.79047048688,"btex not detected","ch4 detected"
"1300",1480,"757091","Domestic Well","83261","9065713","yes","yes",325.711528810388,1528.38055428513,5044.72250922448,"btex not detected","ch4 not detected"
"1301",1481,"757092","Domestic Well","140161","0446519","yes","yes",360.672982076562,1233.39131542146,5035.60084721582,"btex not detected","ch4 detected"
"1302",1482,"757093","Domestic Well","35910","0268028","yes","yes",588.260146533827,1690.64766335686,4505.54021660801,"btex not detected","ch4 not detected"
"1303",1483,"757107","Domestic Well","239648","0488640","yes","yes",480.450829950371,1758.55627450942,4795.44807457252,"btex not detected","ch4 detected"
"1304",1484,"757108","Domestic Well","184987","0378140","yes","yes",151.79262169157,1644.97092405971,1644.97092405971,"btex not detected","ch4 not detected"
"1305",1485,"757113","Groundwater","31617","0027976","yes","yes",254.080695842876,259.128922656337,11392.9414853199,"btex not detected","ch4 not detected"
"1306",1486,"757118","Domestic Well","142434","0260363","yes","yes",511.000978472644,1232.06975336132,4165.69718631637,"btex not detected","ch4 not detected"
"1307",1487,"757119","Domestic Well","151583","0288682","yes","yes",735.832861457002,1432.2016643004,4335.59064826137,"btex not detected","ch4 not detected"
"1308",1488,"757120","Domestic Well","123043","0219013","yes","yes",199.090431713832,1263.72470097233,5521.36040333371,"btex not detected","ch4 detected"
"1309",1489,"757121","Domestic Well","189928","0389451","yes","yes",348.604360271067,1469.47381290569,5092.68981639119,"btex detected","ch4 detected"
"1310",1490,"757122","Domestic Well","47289","9064544","yes","yes",336.148776585607,1042.60615159663,5698.65948712521,"btex not detected","ch4 detected"
"1311",1491,"757123","Domestic Well","32292","9063618","yes","yes",304.699852313715,1065.80870948931,3731.07007315304,"btex not detected","ch4 not detected"
"1312",1492,"757124","Domestic Well","39507","9064137","yes","yes",479.838514502536,1799.78241358284,4541.45002134924,"btex not detected","ch4 not detected"
"1313",1493,"757125","Domestic Well","219413","0448961B","yes","yes",757.311692765931,1561.3337362109,4367.53271621195,"btex not detected","ch4 not detected"
"1314",1494,"757126","Domestic Well","31729","9063584","yes","yes",258.65227623201,1268.14793254201,5440.90345121382,"btex not detected","ch4 detected"
"1315",1495,"757127","Domestic Well","78069","9065481","yes","yes",507.666228933933,1273.85060353744,5794.79854042348,"btex not detected","ch4 not detected"
"1316",1496,"757128","Domestic Well","63251","3617177","yes","yes",117.209214654821,836.327009325605,5597.51892741236,"btex not detected","ch4 detected"
"1317",1497,"757129","Domestic Well","151579","0288366","yes","yes",336.148776585607,1296.96624757548,5555.4248138867,"btex not detected","ch4 detected"
"1318",1498,"757136","Domestic Well","252821","0515105","yes","yes",355.879192985485,964.923480551948,1190.8246790603,"btex not detected","ch4 detected"
"1319",1499,"757137","Domestic Well","266231","0542419","yes","yes",261.176185744413,956.412018013551,5656.40791310473,"btex not detected","ch4 not detected"
"1320",1500,"757144","Domestic Well","126977","9066407","yes","yes",342.905234722365,1453.1642945941,5871.54821181162,"btex not detected","ch4 detected"
"1321",1501,"757146","Domestic Well","269476","3603887","yes","yes",639.625671779987,793.735161216183,4821.92992392529,"btex not detected","ch4 detected"
"1322",1502,"757147","Domestic Well","67870","0109249","yes","yes",224.450439963926,992.725254146815,5761.14522169631,"btex not detected","ch4 detected"
"1323",1503,"757148","Domestic Well","202668","0412670","yes","yes",161.37533888423,886.892924405013,3797.71368296745,"btex detected","ch4 detected"
"1324",1504,"757149","Domestic Well","206511","0422829","yes","yes",160.85397104206,824.17627153985,5552.67583656984,"btex not detected","ch4 detected"
"1325",1505,"757150","Domestic Well","81255","9065609","yes","yes",174.470627900515,1573.28078672095,5861.47831389411,"btex not detected","ch4 not detected"
"1326",1506,"757151","Domestic Well","134977","9066487","yes","yes",585.724337892835,1517.63568382103,3756.54698540057,"btex not detected","ch4 not detected"
"1327",1507,"757152","Domestic Well","257832","0526313","yes","yes",258.804945856914,365.983656139433,2910.56084754047,"btex not detected","ch4 detected"
"1328",1508,"757156","Domestic Well","198084","0413067","yes","yes",593.862778762906,473.845496400782,4478.35481067665,"btex not detected","ch4 detected"
"1329",1509,"757157","Domestic Well","179265","0368779","yes","yes",583.442370761672,1426.97408335315,3047.76736781982,"btex not detected","ch4 detected"
"1330",1510,"757159","Domestic Well","73436","0465104","yes","yes",529.030244882086,1627.36840395109,3579.30025335587,"btex not detected","ch4 not detected"
"1331",1511,"757160","Domestic Well","109337","0292362","yes","yes",227.705950734714,2632.41972400207,5287.45418296007,"btex not detected","ch4 not detected"
"1332",1512,"757161","Domestic Well","186664","0368481","yes","yes",515.800348972352,1139.85197542662,4883.13762491838,"btex not detected","ch4 detected"
"1333",1513,"757162","Domestic Well","184291","0378093","yes","yes",443.951573935717,1553.59974224269,4997.98169710215,"btex not detected","ch4 detected"
"1334",1514,"757163","Domestic Well","217214","0444727","yes","yes",459.666183224305,1222.76768847082,5933.85293917096,"btex not detected","ch4 detected"
"1335",1515,"757164","Domestic Well","192455","0392845","yes","yes",395.72844224291,1508.28619660134,5047.21105757978,"btex not detected","ch4 detected"
"1336",1516,"757165","Domestic Well","43865","9064365","yes","yes",202.871880752361,679.800107678652,5080.02265155199,"btex not detected","ch4 not detected"
"1337",1517,"757166","Domestic Well","237967","0483107","yes","yes",187.771137292183,2004.67743202978,5325.47408195241,"btex not detected","ch4 detected"
"1338",1518,"757167","Domestic Well","38451","9064083","yes","yes",492.790016132632,1002.2227517499,5049.04785632391,"btex detected","ch4 detected"
"1339",1519,"757168","Domestic Well","269725","3606217","yes","yes",193.992267887151,916.15714349692,1927.67381356477,"btex not detected","ch4 detected"
"1340",1520,"757169","Domestic Well","200934","0408076","yes","yes",605.392434706612,1493.27777069289,4162.48304580547,"btex not detected","ch4 not detected"
"1341",1521,"757170","Domestic Well","240271","0488573","yes","yes",182.701943065748,700.158190392402,2631.69051482927,"btex not detected","ch4 detected"
"1342",1522,"757172","Domestic Well","97489","9066057","yes","yes",571.570643052983,1460.53193242015,3805.4966424377,"btex not detected","ch4 not detected"
"1343",1523,"757173","Domestic Well","71314","9065256","yes","yes",603.208919032204,1409.97381793458,6042.4588008187,"btex not detected","ch4 not detected"
"1344",1524,"757174","Domestic Well","29771","9063461","yes","yes",428.990675889348,447.127207527297,3009.6024780958,"btex not detected","ch4 detected"
"1345",1525,"757175","Domestic Well","149918","0281135","yes","yes",185,355.899053345651,925.263375205938,"btex detected","ch4 detected"
"1346",1526,"757176","Domestic Well","184537","0374878B","yes","yes",341.247710615031,1182.06698167403,4005.11587953742,"btex not detected","ch4 not detected"
"1347",1527,"757177","Domestic Well","129855","0233392","yes","yes",267,395.993421284134,6162.42077741819,"btex not detected","ch4 not detected"
"1348",1528,"757178","Domestic Well","174771","0360854A","yes","yes",670.090292423342,1327.93761597171,2963.69150054984,"btex not detected","ch4 detected"
"1349",1529,"757179","Domestic Well","95079","9065988","yes","yes",419.453215507999,1599.83750352061,4960.66586989149,"btex not detected","ch4 not detected"
"1350",1530,"757181","Domestic Well","102373","0098334","yes","yes",225.055548698538,1363.56189314207,5513.6632593875,"btex not detected","ch4 detected"
"1351",1531,"757182","Domestic Well","76775","9065427","yes","yes",234.019229979077,1498.56372856002,5207.66713593633,"btex not detected","ch4 detected"
"1352",1532,"757194","Domestic Well","247351","0504665","yes","yes",393.103039927193,1595.50103966248,1595.50103966248,"btex not detected","ch4 not detected"
"1353",1533,"757203","Domestic Well","33899","9063713","yes","yes",635.836456960436,426.122136940439,4657.98107674435,"btex not detected","ch4 not detected"
"1354",1534,"757204","Domestic Well","40962","9064213","yes","yes",471.258952169611,1214.19448045401,1798.46205151782,"btex not detected","ch4 detected"
"1355",1535,"757207","Ground Water","31635","0341026","yes","yes",117.596768663089,4447.39907981659,9208.18291724817,"btex not detected","ch4 not detected"
"1356",1537,"757213","Domestic Well","294361","3664153","yes","yes",116.965806969387,893.342205263199,2828.94917016005,"btex not detected","ch4 detected"
"1357",1538,"757214","Domestic Well","254817","0518989","yes","yes",350.994301948052,1853.28798841399,6794.20553072756,"btex not detected","ch4 not detected"
"1358",1539,"757215","Domestic Well","200215","0406421","yes","yes",260.409293228948,299.229577956939,299.229577956939,"btex not detected","ch4 detected"
"1359",1540,"757216","Domestic Well","245940","0501557","yes","yes",214.96046148071,2125.83375233487,5625.52920315315,"btex not detected","ch4 not detected"
"1360",1541,"757217","Domestic Well","247159","0503932","yes","yes",254.921556562014,568.763755752761,1981.2410123207,"btex not detected","ch4 not detected"
"1361",1542,"757219","Domestic Well","68854","3682677","yes","yes",80.4300938703916,417.784269484492,511.999943204598,"btex not detected","ch4 not detected"
"1362",1543,"757221","Commercial","8994","9001203","yes","no",214.394496198013,1056.10364154377,2024.11023767935,"btex not detected","ch4 detected"
"1363",1544,"757235","Domestic Well","111097","0111001","yes","yes",370.191842157549,1074.78112394358,4059.93966711264,"btex not detected","ch4 detected"
"1364",1545,"757241","Domestic Well","196068","0400346","yes","yes",411.868911184129,1124.38678916054,4073.82230437797,"btex not detected","ch4 not detected"
"1365",1546,"757242","Domestic Well","186182","0382847","yes","yes",638.345517725315,1900.75791885879,3246.29847166597,"btex not detected","ch4 detected"
"1366",1547,"757243","Domestic Well","236948","0482323","yes","yes",168.51409436602,1064.96687082096,3962.03529978056,"btex not detected","ch4 detected"
"1367",1548,"757244","Domestic Well","255377","0519974","yes","yes",550.828466947742,1499.73665006292,4038.40327982174,"btex not detected","ch4 detected"
"1368",1549,"757246","Domestic Well","116647","0127584","yes","yes",432.134238402837,2691.37411056061,5382.79914458175,"btex not detected","ch4 detected"
"1369",1550,"757249","Domestic Well","257367","0523733","yes","yes",450.184406660204,1727.25262221181,3238.54784432088,"btex not detected","ch4 not detected"
"1370",1551,"757250","Domestic Well","186131","0383244","yes","yes",714.183449822243,597.757632785584,4500.29490729608,"btex not detected","ch4 detected"
"1371",1552,"757251","Domestic Well","41922","9064252","yes","yes",319.264780393954,1031.59805859811,3911.69961046675,"btex not detected","ch4 not detected"
"1372",1553,"757255","Domestic Well","42494","9064273","yes","yes",644.844942602483,631.746043675315,4714.72742632543,"btex not detected","ch4 not detected"
"1373",1554,"757258","Stock or  Irrigation","173925","0359985A","yes","yes",215.176671598015,514.96189549459,5604.26471531755,"btex not detected","ch4 detected"
"1374",1555,"757262","Domestic Well","224928","0458245","yes","yes",139.617334167359,680.309035882172,1965.13818553789,"btex not detected","ch4 detected"
"1375",1556,"757263","Domestic Well","194702","0398079","yes","yes",317.157689485846,1668.67457047169,6159.65819797247,"btex not detected","ch4 not detected"
"1376",1557,"757264","Domestic Well","303960","3677499","yes","yes",334.731235471087,889.396985536282,1346.3028146596,"btex not detected","ch4 not detected"
"1377",1558,"757279","Domestic Well","62589","0239149","yes","yes",145.773797371133,1474.07752111747,3526.10618698854,"btex not detected","ch4 detected"
"1378",1559,"757280","Domestic Well","157146","0312949","yes","yes",219.73848092676,503.986840692872,1798.30934163333,"btex not detected","ch4 detected"
"1379",1560,"757281","Domestic Well","61655","9064953","yes","yes",474.383810853617,1695.91327738219,6291.01901745544,"btex not detected","ch4 detected"
"1380",1561,"757282","Domestic Well","204458","0417641","yes","yes",796.227354466047,1848.18444389115,3134.75167767339,"btex not detected","ch4 detected"
"1381",1562,"757283","Domestic Well","69994","9065211","yes","yes",526.300294508753,1699.31511121703,6322.80445031584,"btex not detected","ch4 not detected"
"1382",1563,"757288","Domestic Well","302202","3675764","yes","yes",269.818457485769,493.5460718224,2797.60857345755,"btex detected","ch4 not detected"
"1383",1564,"757289","Domestic Well","92889","9065952","yes","yes",212.758078577524,870.087965562818,1478.7914002762,"btex not detected","ch4 detected"
"1384",1565,"757290","Domestic Well","238055","0483331","yes","yes",520.55066996403,1164.27260474195,4016.6555822714,"btex not detected","ch4 detected"
"1385",1566,"757291","Stock or  Irrigation","71982","9065273","yes","yes",243.131651579962,212.938658251478,710.990076738165,"btex not detected","ch4 detected"
"1386",1567,"757293","Stock or  Irrigation","238053","0483330","yes","yes",543.195176709072,561.90016151421,3697.14191739133,"btex not detected","ch4 detected"
"1387",1568,"757294","Domestic Well","140467","9066534","yes","yes",208.626460450251,596.371619998068,596.371619998068,"btex not detected","ch4 not detected"
"1388",1569,"757295","Irrigation","10366","0226158","yes","yes",106.512910015641,106.341935055608,106.341935055608,"btex not detected","ch4 not detected"
"1389",1574,"757300","Ground Water","262815","0537189","yes","yes",866.914067252343,6154.07090948937,7127.89720212588,"btex not detected","ch4 detected"
"1390",1575,"757301","Ground Water","210202",NA,"yes","yes",178.02527910384,4204.59621595675,7714.46006583033,"btex not detected","ch4 not detected"
"1391",1578,"757306","Domestic Well","222399","0438841B","yes","yes",481.518431630607,1252.52725804695,5984.69978013269,"btex not detected","ch4 not detected"
"1392",1579,"757307","Domestic Well","150265","0282624","yes","yes",448.974386797287,1099.01454139799,5438.17127820295,"btex not detected","ch4 detected"
"1393",1580,"757308","Domestic Well","180037","0369145","yes","yes",496.678970764819,1872.89788783761,4890.57163878391,"btex not detected","ch4 detected"
"1394",1581,"757309","Domestic Well","88554","9065858","yes","yes",434.05644794197,1022.64347894448,5323.9389665365,"btex not detected","ch4 detected"
"1395",1582,"757330","Domestic Well","250881","0509187","yes","yes",171.767284428671,600.166972305883,971.481958710157,"btex detected","ch4 not detected"
"1396",1583,"757336","Domestic Well","78656","9065527","yes","yes",732.30116755335,1378.57363476648,4351.6048877946,"btex not detected","ch4 detected"
"1397",1584,"757337","Domestic Well","87940","9065847","yes","yes",390.231982287459,761.24427507643,5320.07397596317,"btex not detected","ch4 detected"
"1398",1585,"757339","Ground Water","9042","9060112","yes","yes",212.532350478698,272.422426577352,1738.29521811848,"btex not detected","ch4 not detected"
"1399",1586,"757340","Domestic Well","87167","0052204","yes","yes",267.860038079591,996.484552651511,3426.85942236524,"btex not detected","ch4 not detected"
"1400",1587,"757341","Commercial","79876","3673517","yes","yes",82,610.46745533093,1404.80641399125,"btex not detected","ch4 detected"
"1401",1588,"757347","Domestic Well","302447","3675151","yes","yes",367.147109480655,4263.17393082711,7206.21294208752,"btex not detected","ch4 not detected"
"1402",1589,"757348","Domestic Well","107530","9066209","yes","yes",338.82886535831,3165.29441291461,7735.00863453681,"btex not detected","ch4 detected"
"1403",1590,"757376","Domestic Well","23960","9063027","yes","yes",386.29134082969,2971.12126633791,7342.14339628669,"btex not detected","ch4 not detected"
"1404",1591,"757377","Domestic Well","63326","9065004","yes","yes",428.590713851805,4988.6796166842,7777.90354391897,"btex not detected","ch4 not detected"
"1405",1592,"757378","Irrigation","54059","0417502I","yes","yes",201.221271241387,1675.80497502113,5905.51304911723,"btex not detected","ch4 not detected"
"1406",1593,"757379","Domestic Well","115380","9066286","yes","yes",173.948268171891,220.733517677419,2121.64983539448,"btex not detected","ch4 not detected"
"1407",1594,"757380","Domestic Well","149626","3662923","yes","yes",499.607846215409,4811.8173937224,7829.15489969573,"btex not detected","ch4 not detected"
"1408",1595,"757381","Domestic Well","110372","0107121","yes","yes",333.793349244709,1748.73667624979,4993.84906576828,"btex not detected","ch4 detected"
"1409",1596,"757382","Domestic Well","82489","9065689","yes","yes",438.200867183076,4861.97010878791,7901.80712104575,"btex not detected","ch4 not detected"
"1410",1597,"757383","Domestic Well","121558","0217422","yes","yes",352.676905963518,4979.55258387349,7910.90785904865,"btex not detected","ch4 not detected"
"1411",1598,"757384","Domestic Well","273771","3612358","yes","yes",119.970829787911,119.914192400741,119.914192400741,"btex detected","ch4 detected"
"1412",1599,"757407","Domestic Well","162562","0332877B","yes","yes",571.077052594481,3200.92883445639,7467.32613173991,"btex not detected","ch4 not detected"
"1413",1600,"757410","Commercial","271735","3611176","yes","yes",203.002463039245,529.954352700172,529.954352700172,"btex not detected","ch4 not detected"
"1414",1601,"757411","Municipal","75737","3653214A","yes","yes",442.485027995298,1700.74026474864,3689.55670897125,"btex detected","ch4 detected"
"1415",1602,"757419","Domestic Well","134665","0243458","yes","yes",336.005952328229,760.40208183547,4420.33268884279,"btex not detected","ch4 not detected"
"1416",1603,"757420","Domestic Well","144380","0264766","yes","yes",158.808060248843,1218.8893646152,3811.1292287119,"btex not detected","ch4 not detected"
"1417",1604,"757425","Domestic Well","84921","9065774","yes","yes",231.700237375796,1349.29585774336,3117.81438429263,"btex not detected","ch4 not detected"
