facility_id,facility_type,utm_x83,utm_y83,well_depth,matrix,sample_id,sample_date,benzene_ugl,toluene_ugl,ethylbenzene_ugl,mp_xylenes_ugl,o_xylene_ugl,tot_xylenes_ugl,methane_mgl,ethane_mgl,propane_mgl,butane_mgl,isobutane_mgl,pentane_mgl,hexanes_mgl,sum_btex,sum_alk_2-6,sum_alk_3-6,sum_alk_4-6,detected_btex,detected_ch4,detected_ethane_26,detected_propane_36,detected_butane_46,btex_above_mcl,sampled_for_btex,sampled_for_ch4,sampled_for_alkanes,wattenberg,methane,ethane,propane,delta_13c_c1,fraction,origin,aquifer,notes,more_information,permit_number,receipt_number
706681,Domestic Well,276388,4127811,160,WATER,477425,2009-07-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,164186,NA
706681,Domestic Well,276388,4127811,160,WATER,477426,2009-08-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,164186,NA
706689,Ground Water,250900,4133145,180,WATER,477441,2008-07-29,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,225033,9700009
706702,Ground Water,248824,4133569,75,WATER,477456,2007-08-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,105741,0104555
706703,Ground Water,251844,4128337,240,WATER,477457,2008-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,41057,0336462
706711,Domestic Well,261436,4119180,140,WATER,477477,2008-12-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,186338,NA
706712,Domestic Well,248864,4121905,240,WATER,477478,2008-01-15,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,238991,NA
706712,Domestic Well,248864,4121905,240,WATER,477479,2008-12-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,238991,NA
706721,Domestic Well,258195,4119772,280,WATER,477498,2009-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,190824,NA
706722,Domestic Well,267937,4122613,120,WATER,477499,2009-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,260034,NA
706731,Domestic Well,258408,4119117,180,WATER,477518,2010-10-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,220143,NA
706732,Domestic Well,257575,4120599,180,WATER,477519,2009-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,274293,NA
706732,Domestic Well,257575,4120599,180,WATER,477520,2010-10-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,274293,NA
706746,Domestic Well,257083,4117651,110,WATER,477544,2009-02-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,102239,NA
706746,Domestic Well,257083,4117651,110,WATER,477545,2010-07-21,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,102239,NA
706645,Domestic Well,254354,4118016,200,WATER,477358,2010-02-11,0,0,0,0,0,0,6e-4,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,262139,NA
703411,Domestic Well,265203,4101737,203,WATER,454350,2001-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,222475,NA
703500,Domestic Well,239189,4110613,250,WATER,464366,2002-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,171144,NA
705501,Domestic Well,521604,4156673,NA,WATER,464203,2007-09-18,0,0,0,0,0,0,4.14,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,259501,NA
703790,Domestic Well,518473,4121336,70,WATER,464862,2002-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,115582,0005578
700277,Ground Water,255074,4109209,250,WATER,473289,2011-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,144427,NA
703863,Ground Water,535154,4106818,NA,WATER,464961,2003-04-03,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,231257,0471574
703863,Ground Water,535154,4106818,NA,WATER,464962,2006-10-05,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,231257,0471574
703204,Domestic Well,240338,4110033,500,WATER,468027,2000-12-04,0,0,0,0,0,0,7.57,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,8.96,0.55,0.15,-42.29,12.8,thermogenic,NA,NA,NA,220159,NA
705019,Domestic Well,523953,4451683,480,WATER,473652,2007-01-04,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,261122,0532352
705057,Ground Water,532116,4454419,290,WATER,473706,2006-09-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,168780,NA
705058,Domestic Well,527327,4460081,NA,WATER,473707,2006-04-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,82863,NA
706620,Domestic Well,266759,4117909,100,WATER,477310,2010-01-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,177172,NA
706621,Domestic Well,266898,4117171,NA,WATER,477311,2008-03-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,190299,NA
706627,Ground Water,266110,4120576,129,WATER,477323,2008-05-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,138480,NA
706627,Ground Water,266110,4120576,129,WATER,477324,2009-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,138480,NA
706632,Domestic Well,265725,4120954,250,WATER,477338,2009-05-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,171076,NA
706633,Domestic Well,259935,4121835,NA,WATER,477339,2008-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,144061,NA
706643,Ground Water,254939,4118496,160,WATER,477353,2008-03-24,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,217768,NA
706643,Ground Water,254939,4118496,160,WATER,477354,2010-02-11,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,217768,NA
706205,Domestic Well,262261,4133212,125,WATER,468720,2005-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,196941,NA
706243,Domestic Well,255828,4112045,NA,WATER,468891,2004-08-23,0,0,0,0,0,0,0.0011,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,160247,NA
706243,Domestic Well,255828,4112045,NA,WATER,468892,2006-01-13,0,0,0,0,0,0,0.0017,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,160247,NA
706247,Ground Water,281167,4098534,127,WATER,468905,2008-10-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,243472,9700979
706210,Ground Water,244671,4104818,160,WATER,468754,2007-01-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,231376,9700349
706234,Ground Water,258176,4112004,195,WATER,468849,2006-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,202727,0416988
706247,Ground Water,281167,4098534,127,WATER,468906,2008-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,243472,9700979
706481,Domestic Well,264630,4123042,260,WATER,477008,2009-06-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,263587,NA
706211,Ground Water,244726,4104884,240,WATER,468768,2002-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,78.46,0.48,0.0057,-43.46,161.54004529544986,mixed,NA,NA,NA,231383,9700356
706211,Ground Water,244726,4104884,240,WATER,468770,2006-09-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,231383,9700356
706211,Ground Water,244726,4104884,240,WATER,468781,2009-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9.32,0.03,0,-39.75,310.6666666666667,mixed,NA,NA,NA,231383,9700356
706218,Domestic Well,255596,4114185,150,WATER,468815,2005-10-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,138907,NA
706219,Domestic Well,270348,4111250,240,WATER,468816,2005-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,250786,NA
706219,Domestic Well,270348,4111250,240,WATER,468817,2006-01-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,250786,NA
706233,Ground Water,258169,4111756,116,WATER,468844,2006-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,143525,0263321
706233,Ground Water,258169,4111756,116,WATER,468845,2007-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,143525,0263321
706357,Domestic Well,266266,4107244,160,WATER,469296,2007-03-05,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,244472,NA
706362,Domestic Well,265424,4117094,217,WATER,469309,2010-08-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,153669,NA
706363,Domestic Well,267986,4128125,100,WATER,469310,2004-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,34139,NA
706373,Domestic Well,270963,4113410,50,WATER,469333,2007-05-08,0,0,0,0,0,0,0.0014,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,199073,NA
703987,Domestic Well,271391,4373181,NA,WATER,466484,2004-07-13,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,192782,NA
706373,Domestic Well,270963,4113410,50,WATER,469334,2008-03-19,0,0,0,0,0,0,9e-4,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,199073,NA
703278,Domestic Well,508191,4432761,724,WATER,468275,2004-10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,175612,0362081
706383,Domestic Well,256060,4110478,75,WATER,469349,2007-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,121783,NA
707208,Ground Water,527323,4444826,520,WATER,469906,2011-03-09,0,0,0,0,0,0,8.71,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,18156,NA
705008,Ground Water,510863,4152763,323,WATER,530325,2012-10-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,181278,NA
706391,Domestic Well,264096,4119463,300,WATER,469362,2006-05-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,33.54,0.0083,0,-81,4040.9638554216867,microbial,NA,NA,NA,126064,NA
706391,Domestic Well,264096,4119463,300,WATER,469365,2008-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,126064,NA
707108,Domestic Well,267758,4120710,148,WATER,469673,2004-12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,155938,NA
707108,Domestic Well,267758,4120710,148,WATER,469675,2006-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,65.31,0.0075,0,-54.07,8708,mixed,NA,NA,NA,155938,NA
706285,Domestic Well,261102,4123759,225,WATER,469061,2010-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,140855,NA
707104,Domestic Well,266216,4122321,30,WATER,469658,2005-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,237583,NA
707104,Domestic Well,266216,4122321,30,WATER,469659,2008-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,237583,NA
706384,Domestic Well,257108,4110592,180,WATER,469352,2008-07-29,0,0,0,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,78206,NA
700477,Ground Water,271346,4104994,116,WATER,462101,2001-10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,42916,9122463
700477,Ground Water,271346,4104994,116,WATER,462102,2003-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,42916,9122463
707105,Domestic Well,255190,4120630,460,WATER,469660,2004-10-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,251029,NA
707105,Domestic Well,255190,4120630,460,WATER,469661,2005-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,251029,NA
706262,Domestic Well,257152,4109433,250,WATER,468983,2008-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,213295,NA
707105,Domestic Well,255190,4120630,460,WATER,469662,2006-11-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,251029,NA
707105,Domestic Well,255190,4120630,460,WATER,469663,2010-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,251029,NA
706270,Domestic Well,261782,4113181,140,WATER,469007,2008-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,228142,NA
706270,Domestic Well,261782,4113181,140,WATER,469008,2009-04-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,228142,NA
706274,Domestic Well,277863,4101431,195,WATER,469018,2008-06-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,135716,NA
706256,Domestic Well,270887,4110561,140,WATER,468954,2005-12-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,140234,NA
706256,Domestic Well,270887,4110561,140,WATER,468955,2008-09-29,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,140234,NA
752303,Ground Water,508008,4429024,NA,WATER,531122,2013-01-04,0,0,0,0,0,0,7.2,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,46.84,0.04,3e-4,-70.5,1162.2828784119106,microbial,NA,NA,NA,217006,0443677
705286,Ground Water,510797,4155033,706,WATER,531118,2012-11-30,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,238689,0486565
706429,Ground Water,252610,4123574,160,WATER,469454,2008-02-07,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,177337,0368254
706279,Domestic Well,253436,4109275,240,WATER,469032,2005-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,210371,NA
706429,Ground Water,252610,4123574,160,WATER,469455,2009-01-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,177337,0368254
707036,Domestic Well,261866,4119751,295,WATER,478079,2006-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,52.44,0.02,0,-71.6,2622,microbial,NA,NA,NA,213293,NA
707037,Domestic Well,258302,4119724,260,WATER,478082,2004-07-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,159527,NA
707037,Domestic Well,258302,4119724,260,WATER,478084,2006-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,159527,NA
707037,Domestic Well,258302,4119724,260,WATER,478085,2009-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,159527,NA
