facility_id,facility_type,utm_x83,utm_y83,well_depth,matrix,sample_id,sample_date,btex_above_mcl,benzene_ugl,toluene_ugl,ethylbenzene_ugl,mp_xylenes_ugl,o_xylene_ugl,tot_xylenes_ugl,methane_mgl,ethane_mgl,propane_mgl,butane_mgl,isobutane_mgl,pentane_mgl,hexanes_mgl,sum_btex,sum_alk_2-6,sum_alk_3-6,sum_alk_4-6,detected_btex,detected_ch4,detected_ethane_26,detected_propane_36,detected_butane_46,sampled_for_btex,sampled_for_ch4,sampled_for_alkanes,wattenberg,methane,ethane,propane,delta_13c_c1,fraction,origin,aquifer,notes,more_information,permit_number,receipt_number
755304,Domestic Well,510722,4447086,220,WATER,555649,2016-12-14,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,126982,0228430
755304,Domestic Well,510722,4447086,220,WATER,555649,2016-12-14,FALSE,0,0,0,0,0,0,0.0023,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,126982,0228430
755308,Domestic Well,532115,4491813,400,WATER,554415,2016-11-15,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,91338,9065923
755308,Domestic Well,532115,4491813,400,WATER,554415,2016-11-15,FALSE,0,0,0,0,0,0,0.0035,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,91338,9065923
755313,Domestic Well,511580,4430299,755,WATER,555707,2016-12-20,FALSE,0,0,0,0,0,0,11,0.02,0,0,0,0,0,0,0.02,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,42.98,0.04,1e-4,-71.45,1071.8204488778053,microbial,NA,NA,NA,192963,0395371
755313,Domestic Well,511580,4430299,755,WATER,555709,2016-12-20,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,42.98,0.04,1e-4,-71.45,1071.8204488778053,microbial,NA,NA,NA,192963,0395371
755313,Domestic Well,511580,4430299,755,WATER,555709,2016-12-20,FALSE,0,0,0,0,0,0,3.5,0.01,0,0,0,0,0,0,0.01,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,42.98,0.04,1e-4,-71.45,1071.8204488778053,microbial,NA,NA,NA,192963,0395371
755316,Stock or  Irrigation,555338,4461414,60,WATER,554512,2016-09-19,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,126004,9066398
755316,Stock or  Irrigation,555338,4461414,60,WATER,554512,2016-09-19,FALSE,0,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,126004,9066398
755316,Stock or  Irrigation,555338,4461414,60,WATER,560670,2017-09-26,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,126004,9066398
755316,Stock or  Irrigation,555338,4461414,60,WATER,560670,2017-09-26,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,126004,9066398
755317,Domestic Well,509782,4446631,345,WATER,555641,2016-12-21,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,119306,0212557
755317,Domestic Well,509782,4446631,345,WATER,555641,2016-12-21,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,119306,0212557
755317,Domestic Well,509782,4446631,345,WATER,601269,2018-08-28,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,119306,0212557
755317,Domestic Well,509782,4446631,345,WATER,601269,2018-08-28,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,119306,0212557
755319,Domestic Well,509876,4448725,240,WATER,555654,2016-12-22,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,184545,0377631
755319,Domestic Well,509876,4448725,240,WATER,555654,2016-12-22,FALSE,0,0,0,0,0,0,0.0011,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,184545,0377631
755322,Domestic Well,533090,4429463,85,WATER,556054,2017-01-18,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,119836,0214296
755322,Domestic Well,533090,4429463,85,WATER,556054,2017-01-18,FALSE,0,0,0,0,0,0,0.0014,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,119836,0214296
755322,Domestic Well,533090,4429463,85,WATER,564933,2018-01-15,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,119836,0214296
755322,Domestic Well,533090,4429463,85,WATER,564933,2018-01-15,FALSE,0,0,0,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,119836,0214296
755323,Domestic Well,511541,4433557,673,WATER,555914,2017-02-09,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,44.33,0.04,1e-4,-73.31,1105.4862842892767,microbial,NA,NA,NA,174778,0358520
755323,Domestic Well,511541,4433557,673,WATER,555914,2017-02-09,FALSE,0,0,0,0,0,0,5.09,0.01,0,0,0,0,0,0,0.01,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,44.33,0.04,1e-4,-73.31,1105.4862842892767,microbial,NA,NA,NA,174778,0358520
755323,Domestic Well,511541,4433557,673,WATER,555918,2017-02-09,FALSE,0,0,0,0,0,0,12,0.02,0,0,0,0,0,0,0.02,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,44.33,0.04,1e-4,-73.31,1105.4862842892767,microbial,NA,NA,NA,174778,0358520
755325,Domestic Well,494464,4437436,140,WATER,554597,2016-11-23,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,124266,0223327
755325,Domestic Well,494464,4437436,140,WATER,554597,2016-11-23,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,124266,0223327
755326,Domestic Well,493806,4437168,75,WATER,554599,2016-11-23,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,36061,9010964
755326,Domestic Well,493806,4437168,75,WATER,554599,2016-11-23,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,36061,9010964
755327,Domestic Well,520153,4428127,1260,WATER,554601,2016-11-22,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,200115,0408608
755327,Domestic Well,520153,4428127,1260,WATER,554601,2016-11-22,FALSE,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,200115,0408608
755329,Ground Water,496542,4434609,220,WATER,554703,2016-10-05,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,147329,0273367
755329,Ground Water,496542,4434609,220,WATER,554703,2016-10-05,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,147329,0273367
755330,Ground Water,495323,4434448,105,WATER,561346,2016-10-05,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,299469,3671854B
755330,Ground Water,495323,4434448,105,WATER,561346,2016-10-05,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,299469,3671854B
755330,Ground Water,495323,4434448,105,WATER,564507,2017-12-22,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,299469,3671854B
755330,Ground Water,495323,4434448,105,WATER,564507,2017-12-22,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,299469,3671854B
755337,Irrigation,546008,4442850,545,WATER,554647,2016-12-16,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,290142,3658165
755337,Irrigation,546008,4442850,545,WATER,554647,2016-12-16,FALSE,0,0,0,0,0,0,2.23,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,290142,3658165
755337,Irrigation,546008,4442850,545,WATER,563006,2018-01-24,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,290142,3658165
755337,Irrigation,546008,4442850,545,WATER,563006,2018-01-24,FALSE,0,0,0,0,0,0,11,0.0172,0,0,0,0,0,0,0.0172,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,290142,3658165
755339,Domestic Well,518259,4461614,69,WATER,554679,2016-11-15,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,17919,0361433B
755339,Domestic Well,518259,4461614,69,WATER,554679,2016-11-15,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,17919,0361433B
755339,Domestic Well,518259,4461614,69,WATER,563861,2018-02-06,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,17919,0361433B
755339,Domestic Well,518259,4461614,69,WATER,563861,2018-02-06,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,17919,0361433B
755341,Domestic Well,496741,4434490,NA,WATER,554721,2016-10-11,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,72323,0909854
755341,Domestic Well,496741,4434490,NA,WATER,554721,2016-10-11,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,72323,0909854
755341,Domestic Well,496741,4434490,NA,WATER,602020,2018-07-11,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,72323,0909854
755341,Domestic Well,496741,4434490,NA,WATER,602020,2018-07-11,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,72323,0909854
755342,Domestic Well,496762,4434707,310,WATER,554723,2016-10-24,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,48238,9064585
755342,Domestic Well,496762,4434707,310,WATER,554723,2016-10-24,FALSE,0,0,0,0,0,0,0.021,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,48238,9064585
755342,Domestic Well,496762,4434707,310,WATER,565082,2018-01-08,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,48238,9064585
755342,Domestic Well,496762,4434707,310,WATER,565082,2018-01-08,FALSE,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,48238,9064585
755368,Domestic Well,514929,4476352,40,WATER,555102,2016-12-15,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,254335,0517280
755368,Domestic Well,514929,4476352,40,WATER,555102,2016-12-15,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,254335,0517280
755381,Ground Water,511373,4426506,1040,WATER,555219,2016-11-21,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,32.78,0.05,0,-71.8,655.6,microbial,NA,NA,NA,44657,0371623
755381,Ground Water,511373,4426506,1040,WATER,555219,2016-11-21,FALSE,0,0,0,0,0,0,5.26,0.0188,0,0,0,0,0,0,0.0188,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,32.78,0.05,0,-71.8,655.6,microbial,NA,NA,NA,44657,0371623
755390,Domestic Well,498492,4450499,60,WATER,555225,2016-12-12,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,54233,0457862
755390,Domestic Well,498492,4450499,60,WATER,555225,2016-12-12,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,54233,0457862
755392,Domestic Well,532877,4429411,195,WATER,555922,2017-02-14,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,238057,0484585
755392,Domestic Well,532877,4429411,195,WATER,555922,2017-02-14,FALSE,0,0,0,0,0,0,0.0066,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,238057,0484585
755393,Domestic Well,512103,4450415,260,WATER,555927,2017-02-15,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,21.9,0.04,1e-4,-75.52,546.1346633416458,microbial,NA,NA,NA,189227,0388153A
755393,Domestic Well,512103,4450415,260,WATER,555927,2017-02-15,FALSE,0,0,0,0,0,0,2.49,0.009,0,0,0,0,0,0,0.009,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,21.9,0.04,1e-4,-75.52,546.1346633416458,microbial,NA,NA,NA,189227,0388153A
755393,Domestic Well,512103,4450415,260,WATER,555931,2017-02-15,FALSE,0,0,0,0,0,0,3.9,0.01,0,0,0,0,0,0,0.01,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,21.9,0.04,1e-4,-75.52,546.1346633416458,microbial,NA,NA,NA,189227,0388153A
755394,Domestic Well,512135,4450514,240,WATER,555935,2017-02-15,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,273470,3613783
755394,Domestic Well,512135,4450514,240,WATER,555935,2017-02-15,FALSE,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,273470,3613783
755395,Domestic Well,497620,4451910,35,WATER,555277,2016-09-29,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,296834,3668109
755395,Domestic Well,497620,4451910,35,WATER,555277,2016-09-29,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,296834,3668109
755395,Domestic Well,497620,4451910,35,WATER,603091,2018-12-19,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,296834,3668109
755395,Domestic Well,497620,4451910,35,WATER,603091,2018-12-19,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,296834,3668109
755400,Stock or  Irrigation,544307,4442642,660,WATER,566312,2018-05-22,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,54.63,0.03,0.01,-71.8,1365.75,microbial,NA,NA,NA,55594,0465465C
755400,Stock or  Irrigation,544307,4442642,660,WATER,566312,2018-05-22,FALSE,0,0,0,0,0,0,9.81,0.0105,0,0,0,0,0,0,0.0105,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,54.63,0.03,0.01,-71.8,1365.75,microbial,NA,NA,NA,55594,0465465C
755415,Irrigation,545051,4467778,79,WATER,555868,2017-02-28,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,15930,9062295
755415,Irrigation,545051,4467778,79,WATER,555868,2017-02-28,FALSE,0,0,0,0,0,0,0.0011,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,15930,9062295
755415,Irrigation,545051,4467778,79,WATER,601349,2018-06-05,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,15930,9062295
755415,Irrigation,545051,4467778,79,WATER,601349,2018-06-05,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,15930,9062295
755416,Domestic Well,533668,4443092,780,WATER,555840,2017-02-28,FALSE,0,37.6,0,0,0,0,0,0,0,0,0,0,0,37.6,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,70.87,0.06,7e-4,-72.72,1167.5453047775948,microbial,Laramie-Fox Hills,NA,https://dwr.state.co.us/Tools/WellPermits/0366277,177800,0366277
755416,Domestic Well,533668,4443092,780,WATER,555840,2017-02-28,FALSE,0,0,0,0,0,0,10.2,0.03,0,0,0,0,0,0,0.03,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,70.87,0.06,7e-4,-72.72,1167.5453047775948,microbial,Laramie-Fox Hills,NA,https://dwr.state.co.us/Tools/WellPermits/0366277,177800,0366277
755416,Domestic Well,533668,4443092,780,WATER,555844,2017-02-28,FALSE,0,0,0,0,0,0,47,0.09,0.0013,0,0,0,0,0,0.09129999999999999,0.0013,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,70.87,0.06,7e-4,-72.72,1167.5453047775948,microbial,Laramie-Fox Hills,NA,https://dwr.state.co.us/Tools/WellPermits/0366277,177800,0366277
755416,Domestic Well,533668,4443092,780,WATER,601998,2018-08-28,FALSE,0,1.6,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,67.43,0.06,4e-4,-73.22,1116.3907284768213,microbial,Laramie-Fox Hills,NA,https://dwr.state.co.us/Tools/WellPermits/0366277,177800,0366277
755416,Domestic Well,533668,4443092,780,WATER,601998,2018-08-28,FALSE,0,0,0,0,0,0,6.61,0.01,0,0,0,0,0,0,0.01,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,67.43,0.06,4e-4,-73.22,1116.3907284768213,microbial,Laramie-Fox Hills,NA,https://dwr.state.co.us/Tools/WellPermits/0366277,177800,0366277
755416,Domestic Well,533668,4443092,780,WATER,602000,2018-08-28,FALSE,0,0,0,0,0,0,41,0.07,6.2e-4,0,0,0,0,0,0.07062,6.2e-4,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,67.43,0.06,4e-4,-73.22,1116.3907284768213,microbial,Laramie-Fox Hills,NA,https://dwr.state.co.us/Tools/WellPermits/0366277,177800,0366277
755417,Domestic Well,494333,4437434,15,WATER,555480,2017-02-09,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,208870,0427430
755417,Domestic Well,494333,4437434,15,WATER,555695,2017-03-02,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,208870,0427430
755418,Domestic Well,504801,4424266,410,WATER,555697,2017-03-02,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,142208,0260103
755418,Domestic Well,504801,4424266,410,WATER,555697,2017-03-02,FALSE,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,142208,0260103
755451,Domestic Well,509073,4447245,67,WATER,556118,2017-03-21,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,38192,0204910
